genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 7_1,25156390,25544491,1598,1607,0_1594,0_1603,7,1681964,1889899,13410,13417,1_4524,1_4531,7,+,1681964,1889899,13410,13417,1_4524,1_4531,CM056607.1,Tgra
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 8_1,26017595,32689561,1613,1712,0_1609,0_1708,16,42967791,43637729,14599,14627,1_5711,1_5739,16,+,42967791,43637729,14599,14627,1_5711,1_5739,CM056607.1,Tgra
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 304_1,8608848,9187994,22993,23003,0_22991,0_23001,6,4040735,4274061,4444,4451,1_14399,1_14406,6,+,4040735,4274061,4444,4451,1_14399,1_14406,CM056597.1,Tgra
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 306_1,23376338,26791350,23119,23180,0_23117,0_23178,15,1847914,2862180,4356,4385,1_14311,1_14340,15,+,1847914,2862180,4356,4385,1_14311,1_14340,CM056597.1,Tgra
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 309_1,44136115,44900108,23387,23398,0_23384,0_23396,6,4544086,4924537,4460,4471,1_14415,1_14426,6,+,4544086,4924537,4460,4471,1_14415,1_14426,CM056597.1,Tgra
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 21_1,6902254,11146304,2860,2939,0_2856,0_2935,20,16206847,22202576,20773,20907,1_11878,1_12012,20,+,16206847,22202576,20773,20907,1_11878,1_12012,CM056610.1,Tgra
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 23_1,28532244,57070463,3223,3679,0_3219,0_3675,34,7560539,20242402,20544,20858,1_11649,1_11963,34,+,7560539,20242402,20544,20858,1_11649,1_11963,CM056610.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 26_1,2933136,3361690,4920,4930,0_4916,0_4926,8,25470073,25747907,7652,7660,1_17603,1_17611,8,+,25470073,25747907,7652,7660,1_17603,1_17611,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 28_1,14597995,16032331,5079,5098,0_5075,0_5094,6,34106890,34500204,7850,7858,1_17801,1_17809,6,+,34106890,34500204,7850,7858,1_17801,1_17809,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 29_1,19776601,34582596,5155,5320,0_5151,0_5316,14,32717882,42415199,7820,8063,1_17771,1_18014,14,+,32717882,42415199,7820,8063,1_17771,1_18014,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 30_1,26435399,26767663,5245,5251,0_5241,0_5247,6,14142643,14230579,7398,7403,1_17349,1_17354,6,+,14142643,14230579,7398,7403,1_17349,1_17354,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 32_1,45115021,46923717,5517,5542,0_5513,0_5538,10,27946496,29362558,7705,7749,1_17656,1_17700,10,+,27946496,29362558,7705,7749,1_17656,1_17700,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 33_1,47763484,48658693,5554,5574,0_5550,0_5569,9,43795499,44221929,8104,8117,1_18055,1_18068,9,+,43795499,44221929,8104,8117,1_18055,1_18068,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 34_1,53604625,54171814,5637,5649,0_5633,0_5645,8,8656729,9355892,7284,7297,1_17235,1_17248,8,+,8656729,9355892,7284,7297,1_17235,1_17248,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 38_1,65718300,66572942,5850,5866,0_5846,0_5862,10,41418167,42007532,8036,8047,1_17987,1_17998,10,+,41418167,42007532,8036,8047,1_17987,1_17998,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 40_1,69696569,70518663,5907,5918,0_5902,0_5914,6,7241250,7663669,7260,7265,1_17211,1_17216,6,+,7241250,7663669,7260,7265,1_17211,1_17216,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 44_1,88868900,91396797,6205,6243,0_6201,0_6239,8,10056095,20854414,7317,7551,1_17268,1_17502,8,+,10056095,20854414,7317,7551,1_17268,1_17502,CM056600.1,Tgra
Azeb,Sbro,HiC_scaffold_5.92308104,Lachesis_group5,Azeb_vs_Sbro: 364_1,3632734,4459535,27515,27525,0_27514,0_27524,6,546291,1010606,7092,7097,1_17043,1_17048,6,+,546291,1010606,7092,7097,1_17043,1_17048,JARBDR010000920.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 47_1,10821587,13093155,6415,6452,0_6411,0_6448,12,4206692,5481415,14767,14805,1_5879,1_5917,12,+,4206692,5481415,14767,14805,1_5879,1_5917,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 49_1,18561450,19309119,6531,6547,0_6527,0_6543,13,1590215,2537225,14675,14708,1_5787,1_5820,13,+,1590215,2537225,14675,14708,1_5787,1_5820,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 53_1,33905645,39766785,6787,6892,0_6782,0_6888,35,16811094,21661831,15012,15159,1_6124,1_6271,35,+,16811094,21661831,15012,15159,1_6124,1_6271,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 54_1,36888344,37517517,6834,6846,0_6829,0_6842,8,33897665,34129989,15510,15517,1_6622,1_6629,8,+,33897665,34129989,15510,15517,1_6622,1_6629,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 55_1,40931196,41869897,6916,6939,0_6912,0_6935,6,38606916,38760465,15640,15650,1_6752,1_6762,6,+,38606916,38760465,15640,15650,1_6752,1_6762,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 59_1,48712469,49699553,7068,7084,0_7064,0_7080,7,22614780,23103127,15204,15217,1_6316,1_6329,7,+,22614780,23103127,15204,15217,1_6316,1_6329,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 60_1,52311984,53957184,7128,7154,0_7124,0_7150,7,37079756,37736033,15603,15618,1_6715,1_6730,7,+,37079756,37736033,15603,15618,1_6715,1_6730,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 62_1,56983762,59981958,7201,7247,0_7197,0_7243,26,27593791,29028945,15316,15367,1_6428,1_6479,26,+,27593791,29028945,15316,15367,1_6428,1_6479,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 67_1,80618573,86190548,7504,7593,0_7500,0_7589,14,36115066,38526641,15584,15633,1_6696,1_6745,14,+,36115066,38526641,15584,15633,1_6696,1_6745,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 68_1,87213508,88403647,7612,7633,0_7609,0_7629,10,26524526,26881103,15290,15304,1_6402,1_6416,10,+,26524526,26881103,15290,15304,1_6402,1_6416,CM056604.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 318_1,6420186,9991683,24551,24604,0_24549,0_24602,15,6602863,7966410,12328,12358,1_22276,1_22306,15,+,6602863,7966410,12328,12358,1_22276,1_22306,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 319_1,7379119,8315361,24564,24577,0_24562,0_24575,6,41373073,41946132,13281,13302,1_23228,1_23249,6,+,41373073,41946132,13281,13302,1_23228,1_23249,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 320_1,10293250,11637500,24606,24622,0_24604,0_24620,5,39664858,39966861,13245,13252,1_23192,1_23199,5,+,39664858,39966861,13245,13252,1_23192,1_23199,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 321_1,15450842,16563200,24688,24700,0_24686,0_24698,8,153968,728866,12134,12145,1_22083,1_22094,8,+,153968,728866,12134,12145,1_22083,1_22094,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 322_1,17855815,18703706,24719,24738,0_24717,0_24736,8,12955951,14867592,12513,12572,1_22461,1_22519,8,+,12955951,14867592,12513,12572,1_22461,1_22519,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 328_1,34019340,34800017,24992,25007,0_24990,0_25005,9,9859008,10136915,12419,12428,1_22367,1_22376,9,+,9859008,10136915,12419,12428,1_22367,1_22376,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 332_1,54249276,54812465,25378,25390,0_25376,0_25388,6,15824346,15981576,12597,12603,1_22544,1_22550,6,+,15824346,15981576,12597,12603,1_22544,1_22550,CM056601.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 100_1,86687271,88128877,9087,9118,0_9085,0_9116,12,16862705,17298206,461,481,1_2095,1_2115,12,+,16862705,17298206,461,481,1_2095,1_2115,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 101_1,88731981,92551440,9124,9181,0_9122,0_9179,16,45319031,48658980,1232,1305,1_2862,1_2934,16,+,45319031,48658980,1232,1305,1_2862,1_2934,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 109_1,106870484,107223753,9432,9443,0_9430,0_9440,5,41976753,42197856,1103,1112,1_2733,1_2742,5,+,41976753,42197856,1103,1112,1_2733,1_2742,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 76_1,12382364,16786116,7898,7979,0_7895,0_7976,16,7889868,9495459,200,252,1_1836,1_1888,16,+,7889868,9495459,200,252,1_1836,1_1888,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 79_1,19353883,20393717,8024,8038,0_8021,0_8035,12,54588606,55471217,1492,1515,1_3120,1_3143,12,+,54588606,55471217,1492,1515,1_3120,1_3143,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 80_1,21140784,23668565,8044,8053,0_8041,0_8050,6,7117301,7643048,185,190,1_1821,1_1826,6,+,7117301,7643048,185,190,1_1821,1_1826,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 81_1,25068364,25742566,8068,8075,0_8065,0_8072,5,12314974,12795553,330,335,1_1964,1_1969,5,+,12314974,12795553,330,335,1_1964,1_1969,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 86_1,36320018,48371258,8244,8474,0_8241,0_8471,41,39344842,42647586,1034,1134,1_2664,1_2764,41,+,39344842,42647586,1034,1134,1_2664,1_2764,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 87_1,39533460,46247249,8298,8428,0_8295,0_8425,17,10871678,14019302,291,365,1_1926,1_1999,17,+,10871678,14019302,291,365,1_1926,1_1999,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 89_1,50532823,53638034,8512,8559,0_8509,0_8556,16,3243955,5627674,68,132,1_1705,1_1769,16,+,3243955,5627674,68,132,1_1705,1_1769,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 90_1,52067108,62005520,8536,8700,0_8533,0_8697,23,29376308,33832892,822,908,1_2455,1_2541,23,+,29376308,33832892,822,908,1_2455,1_2541,CM056594.1,Tgra
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 92_1,56275013,57745581,8599,8624,0_8595,0_8621,8,48770127,49259344,1314,1324,1_2943,1_2953,8,+,48770127,49259344,1314,1324,1_2943,1_2953,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 100_1,16862705,17298206,461,481,1_2095,1_2115,12,86687271,88128877,9087,9118,0_9085,0_9116,12,+,86687271,88128877,9087,9118,0_9085,0_9116,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 101_1,45319031,48658980,1232,1305,1_2862,1_2934,16,88731981,92551440,9124,9181,0_9122,0_9179,16,+,88731981,92551440,9124,9181,0_9122,0_9179,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 109_1,41976753,42197856,1103,1112,1_2733,1_2742,5,106870484,107223753,9432,9443,0_9430,0_9440,5,+,106870484,107223753,9432,9443,0_9430,0_9440,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 76_1,7889868,9495459,200,252,1_1836,1_1888,16,12382364,16786116,7898,7979,0_7895,0_7976,16,+,12382364,16786116,7898,7979,0_7895,0_7976,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 79_1,54588606,55471217,1492,1515,1_3120,1_3143,12,19353883,20393717,8024,8038,0_8021,0_8035,12,+,19353883,20393717,8024,8038,0_8021,0_8035,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 80_1,7117301,7643048,185,190,1_1821,1_1826,6,21140784,23668565,8044,8053,0_8041,0_8050,6,+,21140784,23668565,8044,8053,0_8041,0_8050,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 81_1,12314974,12795553,330,335,1_1964,1_1969,5,25068364,25742566,8068,8075,0_8065,0_8072,5,+,25068364,25742566,8068,8075,0_8065,0_8072,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 86_1,39344842,42647586,1034,1134,1_2664,1_2764,41,36320018,48371258,8244,8474,0_8241,0_8471,41,+,36320018,48371258,8244,8474,0_8241,0_8471,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 87_1,10871678,14019302,291,365,1_1926,1_1999,17,39533460,46247249,8298,8428,0_8295,0_8425,17,+,39533460,46247249,8298,8428,0_8295,0_8425,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 89_1,3243955,5627674,68,132,1_1705,1_1769,16,50532823,53638034,8512,8559,0_8509,0_8556,16,+,50532823,53638034,8512,8559,0_8509,0_8556,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 90_1,29376308,33832892,822,908,1_2455,1_2541,23,52067108,62005520,8536,8700,0_8533,0_8697,23,+,52067108,62005520,8536,8700,0_8533,0_8697,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 92_1,48770127,49259344,1314,1324,1_2943,1_2953,8,56275013,57745581,8599,8624,0_8595,0_8621,8,+,56275013,57745581,8599,8624,0_8595,0_8621,CM056594.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.0,Azeb_vs_Sbro: 117_1,33913418,34688465,2368,2375,1_3996,1_4003,7,122235,2037013,11122,11147,0_11120,0_11145,7,+,122235,2037013,11122,11147,0_11120,0_11145,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 340_1,29255056,32420658,2234,2342,1_3862,1_3970,35,232359,13433282,25746,26000,0_25744,0_25998,35,+,232359,13433282,25746,26000,0_25744,0_25998,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 342_1,12104482,12663164,1840,1857,1_3468,1_3485,10,13639829,14861484,26002,26022,0_26000,0_26020,10,+,13639829,14861484,26002,26022,0_26000,0_26020,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 345_1,48812749,49090228,2741,2748,1_4368,1_4375,5,22066035,22639390,26151,26158,0_26149,0_26156,5,+,22066035,22639390,26151,26158,0_26149,0_26156,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 346_1,16125775,16709100,1921,1944,1_3549,1_3572,7,22972413,23601701,26165,26175,0_26163,0_26173,7,+,22972413,23601701,26165,26175,0_26163,0_26173,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 349_1,3710277,5365368,1609,1650,1_3237,1_3278,22,33281856,43209578,26320,26416,0_26318,0_26414,22,+,33281856,43209578,26320,26416,0_26318,0_26414,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 351_1,18170779,18835883,1976,1995,1_3604,1_3623,12,45429852,47229906,26447,26479,0_26445,0_26477,12,+,45429852,47229906,26447,26479,0_26445,0_26477,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 353_1,23820355,24843947,2119,2135,1_3747,1_3763,11,50735615,52043261,26530,26549,0_26528,0_26547,11,+,50735615,52043261,26530,26549,0_26528,0_26547,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 354_1,6079414,6505640,1674,1696,1_3302,1_3324,11,64355439,65123958,26759,26774,0_26757,0_26772,11,+,64355439,65123958,26759,26774,0_26757,0_26772,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 356_1,49785906,50731184,2769,2801,1_4396,1_4428,15,68458414,73534115,26837,26918,0_26836,0_26917,15,+,68458414,73534115,26837,26918,0_26836,0_26917,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 357_1,43290422,44888927,2584,2633,1_4211,1_4260,30,83604087,86484129,27077,27125,0_27076,0_27124,30,+,83604087,86484129,27077,27125,0_27076,0_27124,CM056596.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 10_1,21545417,22868409,13939,13990,1_5051,1_5102,15,30701252,36372396,1676,1775,0_1672,0_1771,15,+,30701252,36372396,1676,1775,0_1672,0_1771,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 14_1,12574725,15632493,13677,13746,1_4789,1_4858,27,57488064,74149581,2131,2355,0_2127,0_2351,27,+,57488064,74149581,2131,2355,0_2127,0_2351,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 19_1,37678793,39030327,14423,14473,1_5535,1_5585,13,85413098,91775534,2534,2621,0_2530,0_2617,13,+,85413098,91775534,2534,2621,0_2530,0_2617,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 5_1,37966156,38521279,14437,14454,1_5549,1_5566,11,17370752,18623467,1475,1501,0_1471,0_1497,11,+,17370752,18623467,1475,1501,0_1471,0_1497,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 7_1,1681964,1889899,13410,13417,1_4524,1_4531,7,25156390,25544491,1598,1607,0_1594,0_1603,7,+,25156390,25544491,1598,1607,0_1594,0_1603,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 8_1,42967791,43637729,14599,14627,1_5711,1_5739,16,26017595,32689561,1613,1712,0_1609,0_1708,16,+,26017595,32689561,1613,1712,0_1609,0_1708,CM056607.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 47_1,4206692,5481415,14767,14805,1_5879,1_5917,12,10821587,13093155,6415,6452,0_6411,0_6448,12,+,10821587,13093155,6415,6452,0_6411,0_6448,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 49_1,1590215,2537225,14675,14708,1_5787,1_5820,13,18561450,19309119,6531,6547,0_6527,0_6543,13,+,18561450,19309119,6531,6547,0_6527,0_6543,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 53_1,16811094,21661831,15012,15159,1_6124,1_6271,35,33905645,39766785,6787,6892,0_6782,0_6888,35,+,33905645,39766785,6787,6892,0_6782,0_6888,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 54_1,33897665,34129989,15510,15517,1_6622,1_6629,8,36888344,37517517,6834,6846,0_6829,0_6842,8,+,36888344,37517517,6834,6846,0_6829,0_6842,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 55_1,38606916,38760465,15640,15650,1_6752,1_6762,6,40931196,41869897,6916,6939,0_6912,0_6935,6,+,40931196,41869897,6916,6939,0_6912,0_6935,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 59_1,22614780,23103127,15204,15217,1_6316,1_6329,7,48712469,49699553,7068,7084,0_7064,0_7080,7,+,48712469,49699553,7068,7084,0_7064,0_7080,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 60_1,37079756,37736033,15603,15618,1_6715,1_6730,7,52311984,53957184,7128,7154,0_7124,0_7150,7,+,52311984,53957184,7128,7154,0_7124,0_7150,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 62_1,27593791,29028945,15316,15367,1_6428,1_6479,26,56983762,59981958,7201,7247,0_7197,0_7243,26,+,56983762,59981958,7201,7247,0_7197,0_7243,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 67_1,36115066,38526641,15584,15633,1_6696,1_6745,14,80618573,86190548,7504,7593,0_7500,0_7589,14,+,80618573,86190548,7504,7593,0_7500,0_7589,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 68_1,26524526,26881103,15290,15304,1_6402,1_6416,10,87213508,88403647,7612,7633,0_7609,0_7629,10,+,87213508,88403647,7612,7633,0_7609,0_7629,CM056604.1,Tgra
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 164_1,39805758,40357901,16754,16764,1_7866,1_7876,7,25727566,26436839,13216,13225,0_13214,0_13223,7,+,25727566,26436839,13216,13225,0_13214,0_13223,CM056605.1,Tgra
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 165_1,26120951,26590612,16400,16417,1_7512,1_7529,11,27353352,28046945,13238,13250,0_13236,0_13248,11,+,27353352,28046945,13238,13250,0_13236,0_13248,CM056605.1,Tgra
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 166_1,1322772,1827669,15820,15838,1_6932,1_6950,17,29934055,31582560,13267,13297,0_13265,0_13295,17,+,29934055,31582560,13267,13297,0_13265,0_13295,CM056605.1,Tgra
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 168_1,32211630,39789265,16575,16752,1_7687,1_7864,17,37138358,48237076,13391,13496,0_13389,0_13494,17,+,37138358,48237076,13391,13496,0_13389,0_13494,CM056605.1,Tgra
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 170_1,22140027,24145738,16298,16342,1_7410,1_7454,20,50665996,68424867,13533,13819,0_13531,0_13817,20,+,50665996,68424867,13533,13819,0_13531,0_13817,CM056605.1,Tgra
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 179_1,1225457,2482323,16867,16898,1_7979,1_8010,11,21266746,22565057,14555,14578,0_14553,0_14576,11,+,21266746,22565057,14555,14578,0_14553,0_14576,CM056602.1,Tgra
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 212_1,26610427,26933290,17564,17576,1_8676,1_8688,7,123894857,124456199,16350,16361,0_16348,0_16359,7,+,123894857,124456199,16350,16361,0_16348,0_16359,CM056602.1,Tgra
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 215_1,10334032,10551346,17111,17118,1_8223,1_8230,6,139099167,139414715,16633,16638,0_16631,0_16636,6,+,139099167,139414715,16633,16638,0_16631,0_16636,CM056602.1,Tgra
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 255_1,32979053,34368735,18718,18767,1_9827,1_9876,9,29108276,29986958,19054,19074,0_19052,0_19072,9,+,29108276,29986958,19054,19074,0_19052,0_19072,CM056608.1,Tgra
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 258_1,5739370,9658384,18104,18198,1_9213,1_9307,17,73030642,79628028,19672,19782,0_19670,0_19780,17,+,73030642,79628028,19672,19782,0_19670,0_19780,CM056608.1,Tgra
Sbro,Azeb,Lachesis_group16,HiC_scaffold_1.0,Azeb_vs_Sbro: 1_1,8378819,8570552,19827,19831,1_10933,1_10937,5,82639098,82952083,1028,1033,0_1034,0_1039,5,+,82639098,82952083,1028,1033,0_1034,0_1039,JARBDR010000376.1,Tgra
Sbro,Azeb,Lachesis_group17,HiC_scaffold_3.0,Azeb_vs_Sbro: 21_1,16206847,22202576,20773,20907,1_11878,1_12012,20,6902254,11146304,2860,2939,0_2856,0_2935,20,+,6902254,11146304,2860,2939,0_2856,0_2935,CM056610.1,Tgra
Sbro,Azeb,Lachesis_group17,HiC_scaffold_3.0,Azeb_vs_Sbro: 23_1,7560539,20242402,20544,20858,1_11649,1_11963,34,28532244,57070463,3223,3679,0_3219,0_3675,34,+,28532244,57070463,3223,3679,0_3219,0_3675,CM056610.1,Tgra
