genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 278_1,61637913,62332068,20800,20814,0_20798,0_20812,11,3039668,3502581,10926,10943,1_20877,1_20894,11,+,3039668,3502581,10926,10943,1_20877,1_20894,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 281_1,67187393,79969570,20898,21121,0_20896,0_21119,17,26817243,28613146,11590,11656,1_21541,1_21607,17,+,26817243,28613146,11590,11656,1_21541,1_21607,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 282_1,67538004,70031404,20905,20951,0_20903,0_20949,15,16875497,18819035,11350,11406,1_21301,1_21357,15,+,16875497,18819035,11350,11406,1_21301,1_21357,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 283_1,71768952,72163786,20984,20991,0_20982,0_20989,6,31916753,32136793,11769,11776,1_21720,1_21727,6,+,31916753,32136793,11769,11776,1_21720,1_21727,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 284_1,74792131,75134055,21026,21033,0_21024,0_21031,5,1216222,1460816,10872,10879,1_20823,1_20830,5,+,1216222,1460816,10872,10879,1_20823,1_20830,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 285_1,76951458,78446556,21058,21093,0_21056,0_21091,7,40122403,40857669,11990,12011,1_21939,1_21960,7,+,40122403,40857669,11990,12011,1_21939,1_21960,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 286_1,80180846,89485724,21123,21275,0_21121,0_21273,39,7227960,9276564,11069,11132,1_21020,1_21083,39,+,7227960,9276564,11069,11132,1_21020,1_21083,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 287_1,86065761,87543707,21215,21242,0_21213,0_21240,6,20227878,20987746,11440,11452,1_21391,1_21403,6,+,20227878,20987746,11440,11452,1_21391,1_21403,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 290_1,12752946,15230599,21529,21578,0_21527,0_21576,18,24235781,24995302,10281,10311,1_20232,1_20262,18,+,24235781,24995302,10281,10311,1_20232,1_20262,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 291_1,15721038,19124995,21584,21625,0_21582,0_21623,6,40568425,42367092,10713,10776,1_20664,1_20727,6,+,40568425,42367092,10713,10776,1_20664,1_20727,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 293_1,21919698,24757685,21671,21723,0_21669,0_21721,20,34399448,36957243,10537,10605,1_20488,1_20556,20,+,34399448,36957243,10537,10605,1_20488,1_20556,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 294_1,35798841,40264126,21862,21947,0_21859,0_21945,21,232295,6572364,9584,9770,1_19535,1_19721,21,+,232295,6572364,9584,9770,1_19535,1_19721,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 295_1,47103451,67047282,22073,22341,0_22071,0_22339,26,26486159,32848777,10348,10508,1_20299,1_20459,26,+,26486159,32848777,10348,10508,1_20299,1_20459,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 298_1,79864884,81150440,22535,22561,0_22533,0_22559,7,43748611,44165615,10821,10831,1_20772,1_20782,7,+,43748611,44165615,10821,10831,1_20772,1_20782,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 299_1,81753138,82664407,22570,22594,0_22568,0_22592,13,31218073,31733006,10462,10479,1_20413,1_20430,13,+,31218073,31733006,10462,10479,1_20413,1_20430,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 300_1,85420185,85838388,22637,22643,0_22635,0_22641,6,21014557,21207957,10183,10190,1_20134,1_20141,6,+,21014557,21207957,10183,10190,1_20134,1_20141,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 10_1,30701252,36488668,1676,1776,0_1672,0_1772,17,21545417,22868409,13939,13990,1_5051,1_5102,17,+,21545417,22868409,13939,13990,1_5051,1_5102,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 14_1,57488064,74149581,2131,2355,0_2127,0_2351,35,12574725,15822225,13677,13749,1_4789,1_4861,35,+,12574725,15822225,13677,13749,1_4789,1_4861,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 15_1,60721483,62976167,2179,2215,0_2175,0_2211,10,32182103,35366924,14302,14383,1_5414,1_5495,10,+,32182103,35366924,14302,14383,1_5414,1_5495,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 16_1,64106547,64404473,2237,2243,0_2233,0_2239,5,23943179,24306454,14039,14046,1_5151,1_5158,5,+,23943179,24306454,14039,14046,1_5151,1_5158,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 19_1,85413098,91775534,2534,2621,0_2530,0_2617,20,36904177,39030327,14414,14473,1_5526,1_5585,20,+,36904177,39030327,14414,14473,1_5526,1_5585,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 4_1,15122679,15472826,1444,1451,0_1440,0_1447,7,23038540,23394787,14001,14014,1_5113,1_5126,7,+,23038540,23394787,14001,14014,1_5113,1_5126,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 7_1,25156390,25715250,1598,1608,0_1594,0_1604,9,1681964,1957541,13410,13418,1_4524,1_4532,9,+,1681964,1957541,13410,13418,1_4524,1_4532,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 8_1,26017595,32689561,1613,1712,0_1609,0_1708,18,42967791,43637729,14599,14627,1_5711,1_5739,18,+,42967791,43637729,14599,14627,1_5711,1_5739,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 304_1,8608848,9285151,22993,23005,0_22991,0_23003,8,4040735,4308253,4444,4453,1_14399,1_14408,8,+,4040735,4308253,4444,4453,1_14399,1_14408,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 306_1,23376338,26791350,23119,23180,0_23117,0_23178,17,1847914,2862180,4356,4385,1_14311,1_14340,17,+,1847914,2862180,4356,4385,1_14311,1_14340,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 307_1,34681607,43335700,23256,23376,0_23254,0_23374,24,41389243,50292844,5358,5643,1_15309,1_15594,24,+,41389243,50292844,5358,5643,1_15309,1_15594,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 309_1,44136115,44900108,23387,23398,0_23384,0_23396,7,4544086,4924537,4460,4471,1_14415,1_14426,7,+,4544086,4924537,4460,4471,1_14415,1_14426,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 312_1,60162405,60873395,23620,23629,0_23618,0_23627,6,3729806,3873531,4423,4429,1_14378,1_14384,6,+,3729806,3873531,4423,4429,1_14378,1_14384,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 315_1,92615836,93509787,24087,24099,0_24085,0_24097,7,26417711,26680870,5006,5016,1_14959,1_14969,7,+,26417711,26680870,5006,5016,1_14959,1_14969,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 21_1,6728493,11297326,2854,2941,0_2850,0_2937,24,16206847,22202576,20773,20907,1_11878,1_12012,24,+,16206847,22202576,20773,20907,1_11878,1_12012,Lachesis_group17,Sbro
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 23_1,28429756,57070463,3220,3679,0_3216,0_3675,66,1244570,21367510,20371,20885,1_11476,1_11990,66,+,1244570,21367510,20371,20885,1_11476,1_11990,Lachesis_group17,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 26_1,2651999,3361690,4918,4930,0_4914,0_4926,10,25413880,25747907,7649,7660,1_17600,1_17611,10,+,25413880,25747907,7649,7660,1_17600,1_17611,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 27_1,4042427,7805134,4939,4987,0_4935,0_4983,16,1237439,3124177,7105,7154,1_17056,1_17105,16,+,1237439,3124177,7105,7154,1_17056,1_17105,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 30_1,26435399,26767663,5245,5251,0_5241,0_5247,6,14142643,14230579,7398,7403,1_17349,1_17354,6,+,14142643,14230579,7398,7403,1_17349,1_17354,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 32_1,45115021,46923717,5517,5542,0_5513,0_5538,11,27946496,29362558,7705,7749,1_17656,1_17700,11,+,27946496,29362558,7705,7749,1_17656,1_17700,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 33_1,47763484,48658693,5554,5574,0_5550,0_5569,10,43795499,44221929,8104,8117,1_18055,1_18068,10,+,43795499,44221929,8104,8117,1_18055,1_18068,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 36_1,56264165,65547784,5689,5846,0_5685,0_5842,28,43022529,46826912,8080,8181,1_18031,1_18132,28,+,43022529,46826912,8080,8181,1_18031,1_18132,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 38_1,65718300,66572942,5850,5866,0_5846,0_5862,11,41418167,42007532,8036,8047,1_17987,1_17998,11,+,41418167,42007532,8036,8047,1_17987,1_17998,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 44_1,87347484,91396797,6177,6243,0_6173,0_6239,22,9937898,20854414,7316,7551,1_17267,1_17502,22,+,9937898,20854414,7316,7551,1_17267,1_17502,Lachesis_group5,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 47_1,9689734,13492075,6390,6462,0_6386,0_6458,20,3191117,6422924,14738,14825,1_5850,1_5937,20,+,3191117,6422924,14738,14825,1_5850,1_5937,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 48_1,15447591,21461459,6489,6580,0_6485,0_6576,13,35051369,35914002,15556,15577,1_6668,1_6689,13,+,35051369,35914002,15556,15577,1_6668,1_6689,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 49_1,18561450,19309119,6531,6547,0_6527,0_6543,13,1590215,2537225,14675,14708,1_5787,1_5820,13,+,1590215,2537225,14675,14708,1_5787,1_5820,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 53_1,33526586,39766785,6780,6892,0_6776,0_6888,38,16716558,21661831,15010,15159,1_6122,1_6271,38,+,16716558,21661831,15010,15159,1_6122,1_6271,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 54_1,36888344,37517517,6834,6846,0_6829,0_6842,8,33897665,34129989,15510,15517,1_6622,1_6629,8,+,33897665,34129989,15510,15517,1_6622,1_6629,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 55_1,40893943,41869897,6914,6939,0_6910,0_6935,9,38563993,38760465,15637,15650,1_6749,1_6762,9,+,38563993,38760465,15637,15650,1_6749,1_6762,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 58_1,46863846,47576083,7039,7048,0_7035,0_7044,7,13856879,14711999,14968,14981,1_6080,1_6093,7,+,13856879,14711999,14968,14981,1_6080,1_6093,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 59_1,48712469,51494911,7068,7111,0_7064,0_7107,13,22614780,23216783,15204,15221,1_6316,1_6333,13,+,22614780,23216783,15204,15221,1_6316,1_6333,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 60_1,52311984,54122324,7128,7156,0_7124,0_7152,10,37079756,37873660,15603,15619,1_6715,1_6731,10,+,37079756,37873660,15603,15619,1_6715,1_6731,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 62_1,56983762,60033847,7201,7248,0_7197,0_7244,34,27593791,29095061,15316,15370,1_6428,1_6482,34,+,27593791,29095061,15316,15370,1_6428,1_6482,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 63_1,61719774,62249775,7257,7262,0_7253,0_7258,6,34386237,34554314,15532,15539,1_6644,1_6651,6,+,34386237,34554314,15532,15539,1_6644,1_6651,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 67_1,80618573,86904101,7504,7608,0_7500,0_7604,17,36115066,38526641,15584,15633,1_6696,1_6745,17,+,36115066,38526641,15584,15633,1_6696,1_6745,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 68_1,87213508,88403647,7612,7633,0_7609,0_7629,13,26524526,26881103,15290,15304,1_6402,1_6416,13,+,26524526,26881103,15290,15304,1_6402,1_6416,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 69_1,88749597,89408095,7635,7642,0_7631,0_7638,6,20276419,20672335,15120,15126,1_6232,1_6238,6,+,20276419,20672335,15120,15126,1_6232,1_6238,Lachesis_group11,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 318_1,6420186,11021862,24551,24614,0_24549,0_24612,18,6571970,8026744,12326,12361,1_22274,1_22309,18,+,6571970,8026744,12326,12361,1_22274,1_22309,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 319_1,7379119,8315361,24564,24577,0_24562,0_24575,8,41373073,41946132,13281,13302,1_23228,1_23249,8,+,41373073,41946132,13281,13302,1_23228,1_23249,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 320_1,10293250,11637500,24606,24622,0_24604,0_24620,6,39664858,39966861,13245,13252,1_23192,1_23199,6,+,39664858,39966861,13245,13252,1_23192,1_23199,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 321_1,15450842,16563200,24688,24700,0_24686,0_24698,8,153968,728866,12134,12145,1_22083,1_22094,8,+,153968,728866,12134,12145,1_22083,1_22094,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 322_1,17855815,18703706,24719,24738,0_24717,0_24736,10,12955951,14867592,12513,12572,1_22461,1_22519,10,+,12955951,14867592,12513,12572,1_22461,1_22519,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 328_1,33453838,34800017,24987,25007,0_24985,0_25005,11,9830739,10136915,12417,12428,1_22365,1_22376,11,+,9830739,10136915,12417,12428,1_22365,1_22376,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 332_1,54249276,54812465,25378,25390,0_25376,0_25388,6,15824346,15981576,12597,12603,1_22544,1_22550,6,+,15824346,15981576,12597,12603,1_22544,1_22550,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 333_1,56404035,56870071,25412,25423,0_25410,0_25421,6,35048742,35321182,13114,13121,1_23061,1_23068,6,+,35048742,35321182,13114,13121,1_23061,1_23068,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 334_1,57592852,61514232,25441,25504,0_25439,0_25502,19,38763601,41063072,13215,13270,1_23162,1_23217,19,+,38763601,41063072,13215,13270,1_23162,1_23217,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 336_1,66801818,68932445,25583,25616,0_25581,0_25614,13,2347518,3283699,12202,12235,1_22151,1_22183,13,+,2347518,3283699,12202,12235,1_22151,1_22183,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 338_1,70946051,71113093,25650,25656,0_25648,0_25654,6,26985653,27126248,12928,12933,1_22875,1_22880,6,+,26985653,27126248,12928,12933,1_22875,1_22880,Lachesis_group9,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 100_1,86660184,88128877,9086,9118,0_9084,0_9116,15,16862705,17298206,461,481,1_2095,1_2115,15,+,16862705,17298206,461,481,1_2095,1_2115,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 101_1,88731981,92551440,9124,9181,0_9122,0_9179,18,45319031,48658980,1232,1305,1_2862,1_2934,18,+,45319031,48658980,1232,1305,1_2862,1_2934,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 104_1,93230133,94042411,9197,9211,0_9195,0_9209,7,18028714,18571988,496,505,1_2130,1_2139,7,+,18028714,18571988,496,505,1_2130,1_2139,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 109_1,106781363,107223753,9428,9443,0_9426,0_9440,7,41962115,42197856,1102,1112,1_2732,1_2742,7,+,41962115,42197856,1102,1112,1_2732,1_2742,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 71_1,9125,675904,7738,7750,0_7734,0_7746,8,17662008,18027097,486,495,1_2120,1_2129,8,+,17662008,18027097,486,495,1_2120,1_2129,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 76_1,12345870,16786116,7897,7979,0_7894,0_7976,20,7881117,9495459,199,252,1_1835,1_1888,20,+,7881117,9495459,199,252,1_1835,1_1888,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 78_1,17943691,18434923,8004,8011,0_8001,0_8008,6,25001627,25189665,683,690,1_2316,1_2323,6,+,25001627,25189665,683,690,1_2316,1_2323,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 79_1,19353883,20393717,8024,8038,0_8021,0_8035,13,54588606,55471217,1492,1515,1_3120,1_3143,13,+,54588606,55471217,1492,1515,1_3120,1_3143,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 80_1,21140784,23668565,8044,8053,0_8041,0_8050,6,7117301,7643048,185,190,1_1821,1_1826,6,+,7117301,7643048,185,190,1_1821,1_1826,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 81_1,24938945,25742566,8066,8075,0_8063,0_8072,6,12022719,12795553,326,335,1_1960,1_1969,6,+,12022719,12795553,326,335,1_1960,1_1969,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 83_1,27777537,28265695,8108,8116,0_8105,0_8113,6,26655367,26888307,730,737,1_2363,1_2370,6,+,26655367,26888307,730,737,1_2363,1_2370,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 84_1,28273186,32674229,8118,8180,0_8114,0_8177,14,50235314,53744253,1348,1453,1_2977,1_3082,14,+,50235314,53744253,1348,1453,1_2977,1_3082,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 87_1,39533460,46247249,8298,8428,0_8295,0_8425,19,10871678,14019302,291,365,1_1926,1_1999,19,+,10871678,14019302,291,365,1_1926,1_1999,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 89_1,50532823,53638034,8512,8559,0_8509,0_8556,21,3243955,5744913,68,137,1_1705,1_1774,21,+,3243955,5744913,68,137,1_1705,1_1774,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 90_1,52067108,62005520,8536,8700,0_8533,0_8697,28,29232138,33832892,813,908,1_2446,1_2541,28,+,29232138,33832892,813,908,1_2446,1_2541,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 91_1,53764502,54156310,8564,8571,0_8561,0_8568,6,18663990,18894788,507,515,1_2141,1_2149,6,+,18663990,18894788,507,515,1_2141,1_2149,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 92_1,56275013,57760711,8599,8626,0_8595,0_8623,9,48770127,49271914,1314,1325,1_2943,1_2954,9,+,48770127,49271914,1314,1325,1_2943,1_2954,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 93_1,62106686,63972789,8702,8723,0_8699,0_8720,8,202983,1071553,2,18,1_1639,1_1655,8,+,202983,1071553,2,18,1_1639,1_1655,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 96_1,76810593,84270651,8906,9036,0_8903,0_9034,14,25948687,28966410,704,800,1_2337,1_2433,14,+,25948687,28966410,704,800,1_2337,1_2433,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 97_1,78635920,78985438,8944,8951,0_8941,0_8948,7,52589230,52738445,1416,1422,1_3045,1_3051,7,+,52589230,52738445,1416,1422,1_3045,1_3051,Lachesis_group0,Sbro
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 98_1,85137849,85441788,9051,9059,0_9049,0_9057,6,14570593,14806562,378,383,1_2012,1_2017,6,+,14570593,14806562,378,383,1_2012,1_2017,Lachesis_group0,Sbro
Sbro,Azeb,Contig00808_ERROPOS2732884,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 343_1,8189,157303,23260,23267,1_1153,1_1160,6,15345764,17889131,26034,26072,0_26032,0_26070,6,+,15345764,17889131,26034,26072,0_26032,0_26070,Contig00808_ERROPOS2732884,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 100_1,16862705,17298206,461,481,1_2095,1_2115,15,86660184,88128877,9086,9118,0_9084,0_9116,15,+,86660184,88128877,9086,9118,0_9084,0_9116,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 101_1,45319031,48658980,1232,1305,1_2862,1_2934,18,88731981,92551440,9124,9181,0_9122,0_9179,18,+,88731981,92551440,9124,9181,0_9122,0_9179,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 104_1,18028714,18571988,496,505,1_2130,1_2139,7,93230133,94042411,9197,9211,0_9195,0_9209,7,+,93230133,94042411,9197,9211,0_9195,0_9209,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 109_1,41962115,42197856,1102,1112,1_2732,1_2742,7,106781363,107223753,9428,9443,0_9426,0_9440,7,+,106781363,107223753,9428,9443,0_9426,0_9440,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 71_1,17662008,18027097,486,495,1_2120,1_2129,8,9125,675904,7738,7750,0_7734,0_7746,8,+,9125,675904,7738,7750,0_7734,0_7746,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 76_1,7881117,9495459,199,252,1_1835,1_1888,20,12345870,16786116,7897,7979,0_7894,0_7976,20,+,12345870,16786116,7897,7979,0_7894,0_7976,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 78_1,25001627,25189665,683,690,1_2316,1_2323,6,17943691,18434923,8004,8011,0_8001,0_8008,6,+,17943691,18434923,8004,8011,0_8001,0_8008,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 79_1,54588606,55471217,1492,1515,1_3120,1_3143,13,19353883,20393717,8024,8038,0_8021,0_8035,13,+,19353883,20393717,8024,8038,0_8021,0_8035,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 80_1,7117301,7643048,185,190,1_1821,1_1826,6,21140784,23668565,8044,8053,0_8041,0_8050,6,+,21140784,23668565,8044,8053,0_8041,0_8050,Lachesis_group0,Sbro
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 81_1,12022719,12795553,326,335,1_1960,1_1969,6,24938945,25742566,8066,8075,0_8063,0_8072,6,+,24938945,25742566,8066,8075,0_8063,0_8072,Lachesis_group0,Sbro
