genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 110,5208987,5744381,16832,16843,0_16830,0_16842,11,6466091,6680700,3057,3067,1_13017,1_13027,11,+,6466091,6680700,3057,3067,1_13017,1_13027
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 114,88258855,89093509,18205,18217,0_18203,0_18215,7,12157986,12499807,3203,3210,1_13163,1_13170,7,+,12157986,12499807,3203,3210,1_13163,1_13170
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 115,5767381,6802738,16845,16859,0_16843,0_16857,11,13375866,13725211,3229,3241,1_13189,1_13201,11,+,13375866,13725211,3229,3241,1_13189,1_13201
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 117,63100843,65511071,17769,17805,0_17767,0_17803,22,15685140,16596260,3287,3320,1_13247,1_13280,22,+,15685140,16596260,3287,3320,1_13247,1_13280
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 119,59147604,60692586,17709,17733,0_17707,0_17731,14,18437894,18941791,3384,3407,1_13344,1_13367,14,+,18437894,18941791,3384,3407,1_13344,1_13367
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 120,75166772,75525565,17980,17991,0_17978,0_17989,10,19321892,19576407,3414,3426,1_13374,1_13386,10,+,19321892,19576407,3414,3426,1_13374,1_13386
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 123,108952664,112125344,18580,18627,0_18578,0_18625,9,21539239,21682628,3489,3497,1_13449,1_13457,9,+,21539239,21682628,3489,3497,1_13449,1_13457
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 131,18752580,19166574,17045,17053,0_17043,0_17051,7,29365679,29546625,3728,3736,1_13688,1_13696,7,+,29365679,29546625,3728,3736,1_13688,1_13696
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 133,108018216,108571319,18557,18571,0_18555,0_18570,15,31377924,31820930,3805,3827,1_13764,1_13786,15,+,31377924,31820930,3805,3827,1_13764,1_13786
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 134,11457270,13208151,16939,16964,0_16937,0_16962,16,32550143,34580756,3853,3902,1_13811,1_13860,16,+,32550143,34580756,3853,3902,1_13811,1_13860
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 139,90618319,91932347,18240,18264,0_18238,0_18262,6,38612770,39142538,4014,4027,1_13972,1_13985,6,+,38612770,39142538,4014,4027,1_13972,1_13985
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 142,98778464,99727226,18401,18423,0_18399,0_18421,20,40546537,41052588,4069,4093,1_14027,1_14051,20,+,40546537,41052588,4069,4093,1_14027,1_14051
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 146,55305287,55586677,17638,17646,0_17636,0_17644,7,44069660,44230713,4181,4188,1_14139,1_14146,7,+,44069660,44230713,4181,4188,1_14139,1_14146
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 147,43678743,44106974,17485,17491,0_17483,0_17489,7,44321018,44546108,4195,4203,1_14153,1_14161,7,+,44321018,44546108,4195,4203,1_14153,1_14161
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 149,47663859,49838381,17521,17533,0_17519,0_17531,9,45311094,45607404,4222,4236,1_14180,1_14194,9,+,45311094,45607404,4222,4236,1_14180,1_14194
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 151,102744327,103278680,18452,18459,0_18450,0_18457,8,46121545,46597573,4261,4273,1_14219,1_14231,8,+,46121545,46597573,4261,4273,1_14219,1_14231
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 535,82259654,82913793,19830,19836,0_19828,0_19834,6,4043476,4439343,18067,18074,1_9176,1_9183,6,+,4043476,4439343,18067,18074,1_9176,1_9183
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 538,78555003,79628028,19765,19782,0_19763,0_19780,12,8043233,9658384,18164,18198,1_9273,1_9307,12,+,8043233,9658384,18164,18198,1_9273,1_9307
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 539,35613420,36010058,19160,19168,0_19158,0_19165,6,9660965,9813061,18199,18204,1_9308,1_9313,6,+,9660965,9813061,18199,18204,1_9308,1_9313
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 543,14498010,14974404,18809,18821,0_18807,0_18819,10,13044371,13351814,18275,18285,1_9384,1_9394,10,+,13044371,13351814,18275,18285,1_9384,1_9394
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 547,44392614,50644123,19256,19334,0_19254,0_19332,7,16288129,16535749,18368,18379,1_9477,1_9488,7,+,16288129,16535749,18368,18379,1_9477,1_9488
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 550,11382116,12351274,18761,18781,0_18759,0_18779,8,29520593,29989195,18657,18666,1_9766,1_9775,8,+,29520593,29989195,18657,18666,1_9766,1_9775
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 551,29108276,32522930,19054,19118,0_19052,0_19116,10,32979053,34884015,18718,18783,1_9827,1_9892,10,+,32979053,34884015,18718,18783,1_9827,1_9892
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 343,74792131,75134055,21026,21033,0_21024,0_21031,5,1216222,1460816,10872,10879,1_20823,1_20830,5,+,1216222,1460816,10872,10879,1_20823,1_20830
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 344,20023880,21835311,20170,20196,0_20168,0_20194,18,1745060,2612994,10883,10908,1_20834,1_20859,18,+,1745060,2612994,10883,10908,1_20834,1_20859
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 345,61637913,62332068,20800,20814,0_20798,0_20812,11,3039668,3502581,10926,10943,1_20877,1_20894,11,+,3039668,3502581,10926,10943,1_20877,1_20894
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 346,52751725,53196686,20651,20659,0_20649,0_20657,8,4273233,4640143,10965,10974,1_20916,1_20925,8,+,4273233,4640143,10965,10974,1_20916,1_20925
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 348,18885672,19179868,20152,20160,0_20150,0_20158,7,6907000,7090258,11049,11060,1_21000,1_21011,7,+,6907000,7090258,11049,11060,1_21000,1_21011
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 349,80180846,81148185,21123,21145,0_21121,0_21143,13,7227960,7906497,11069,11084,1_21020,1_21035,13,+,7227960,7906497,11069,11084,1_21020,1_21035
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 350,88347595,89485724,21253,21275,0_21251,0_21273,14,8110534,8509862,11087,11101,1_21038,1_21052,14,+,8110534,8509862,11087,11101,1_21038,1_21052
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 351,31437929,31820633,20318,20330,0_20316,0_20328,6,8523522,8616150,11103,11109,1_21054,1_21060,6,+,8523522,8616150,11103,11109,1_21054,1_21060
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 352,82519616,83443072,21159,21172,0_21157,0_21170,12,8808282,9276564,11118,11132,1_21069,1_21083,12,+,8808282,9276564,11118,11132,1_21069,1_21083
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 354,41671805,42527103,20487,20500,0_20485,0_20498,9,12126733,12606349,11201,11214,1_21152,1_21165,9,+,12126733,12606349,11201,11214,1_21152,1_21165
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 358,50428391,50880585,20620,20627,0_20618,0_20625,8,13941671,14257185,11246,11256,1_21197,1_21207,8,+,13941671,14257185,11246,11256,1_21197,1_21207
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 359,11727781,13161239,20049,20073,0_20047,0_20071,14,15036661,15807670,11292,11312,1_21243,1_21263,14,+,15036661,15807670,11292,11312,1_21243,1_21263
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 360,13804533,16088888,20082,20117,0_20080,0_20115,14,15929361,16538468,11317,11337,1_21268,1_21288,14,+,15929361,16538468,11317,11337,1_21268,1_21288
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 361,67538004,68026063,20905,20915,0_20903,0_20913,6,16875497,17209997,11350,11361,1_21301,1_21312,6,+,16875497,17209997,11350,11361,1_21301,1_21312
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 365,86065761,87543707,21215,21242,0_21213,0_21240,6,20227878,20987746,11440,11452,1_21391,1_21403,6,+,20227878,20987746,11440,11452,1_21391,1_21403
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 367,46960903,48892305,20563,20591,0_20561,0_20589,12,22306543,22920731,11473,11490,1_21424,1_21441,12,+,22306543,22920731,11473,11490,1_21424,1_21441
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 368,51489632,52539631,20637,20648,0_20635,0_20646,8,23437957,24089462,11504,11513,1_21455,1_21464,8,+,23437957,24089462,11504,11513,1_21455,1_21464
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 370,79488805,79969570,21111,21121,0_21109,0_21119,9,27263992,27632799,11607,11616,1_21558,1_21567,9,+,27263992,27632799,11607,11616,1_21558,1_21567
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 375,71768952,72163786,20984,20991,0_20982,0_20989,6,31916753,32136793,11769,11776,1_21720,1_21727,6,+,31916753,32136793,11769,11776,1_21720,1_21727
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 376,26012592,26787351,20234,20247,0_20232,0_20245,12,32832015,33223492,11794,11809,1_21745,1_21760,12,+,32832015,33223492,11794,11809,1_21745,1_21760
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 377,35898076,38606438,20394,20438,0_20392,0_20436,7,33313833,34548938,11812,11837,1_21763,1_21788,7,+,33313833,34548938,11812,11837,1_21763,1_21788
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 381,76951458,78446556,21058,21093,0_21056,0_21091,7,40122403,40857669,11990,12011,1_21939,1_21960,7,+,40122403,40857669,11990,12011,1_21939,1_21960
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 384,55737083,56807459,20708,20728,0_20706,0_20726,13,44313593,44866827,12112,12128,1_22061,1_22077,13,+,44313593,44866827,12112,12128,1_22061,1_22077
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 321,100536677,101143078,22834,22853,0_22832,0_22851,7,5732333,6097578,9741,9753,1_19692,1_19704,7,+,5732333,6097578,9741,9753,1_19692,1_19704
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 322,36598619,37052904,21880,21888,0_21878,0_21886,6,6391348,6572364,9763,9770,1_19714,1_19721,6,+,6391348,6572364,9763,9770,1_19714,1_19721
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 323,88025100,88774029,22685,22695,0_22683,0_22693,7,7049950,7680241,9785,9805,1_19736,1_19756,7,+,7049950,7680241,9785,9805,1_19736,1_19756
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 330,85420185,85838388,22637,22643,0_22635,0_22641,6,21014557,21207957,10183,10190,1_20134,1_20141,6,+,21014557,21207957,10183,10190,1_20134,1_20141
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 331,3857684,4772593,21395,21411,0_21393,0_21409,8,22717998,23304016,10228,10244,1_20179,1_20195,8,+,22717998,23304016,10228,10244,1_20179,1_20195
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 333,14862581,15230599,21572,21578,0_21570,0_21576,5,24847176,24995302,10306,10311,1_20257,1_20262,5,+,24847176,24995302,10306,10311,1_20257,1_20262
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 334,56429388,62614098,22214,22276,0_22212,0_22274,9,26486159,27880471,10348,10393,1_20299,1_20344,9,+,26486159,27880471,10348,10393,1_20299,1_20344
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 336,81753138,82664407,22570,22594,0_22568,0_22592,13,31218073,31733006,10462,10479,1_20413,1_20430,13,+,31218073,31733006,10462,10479,1_20413,1_20430
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 337,66208290,66968018,22325,22340,0_22323,0_22338,8,32260905,32744141,10492,10504,1_20443,1_20455,8,+,32260905,32744141,10492,10504,1_20443,1_20455
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 339,21919698,24757685,21671,21723,0_21669,0_21721,20,34399448,36957243,10537,10605,1_20488,1_20556,20,+,34399448,36957243,10537,10605,1_20488,1_20556
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 340,15721038,19124995,21584,21625,0_21582,0_21623,6,40568425,42367092,10713,10776,1_20664,1_20727,6,+,40568425,42367092,10713,10776,1_20664,1_20727
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 341,79864884,81150440,22535,22561,0_22533,0_22559,7,43748611,44165615,10821,10831,1_20772,1_20782,7,+,43748611,44165615,10821,10831,1_20772,1_20782
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 427,25156390,25715250,1598,1608,0_1594,0_1604,9,1681964,1957541,13410,13418,1_4524,1_4532,9,+,1681964,1957541,13410,13418,1_4524,1_4532
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 432,36646105,37106660,1779,1793,0_1775,0_1789,7,7917731,8339531,13576,13589,1_4688,1_4701,7,+,7917731,8339531,13576,13589,1_4688,1_4701
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 433,9003360,10988166,1338,1369,0_1334,0_1365,9,8659357,9186950,13592,13603,1_4704,1_4715,9,+,8659357,9186950,13592,13603,1_4704,1_4715
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 436,57488064,59537782,2131,2155,0_2127,0_2151,15,12574725,13421361,13677,13699,1_4789,1_4811,15,+,12574725,13421361,13677,13699,1_4789,1_4811
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 438,63181934,63852390,2225,2233,0_2221,0_2229,7,15411368,15822225,13741,13749,1_4853,1_4861,7,+,15411368,15822225,13741,13749,1_4853,1_4861
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 445,15122679,15472826,1444,1451,0_1440,0_1447,7,23038540,23394787,14001,14014,1_5113,1_5126,7,+,23038540,23394787,14001,14014,1_5113,1_5126
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 446,64106547,64404473,2237,2243,0_2233,0_2239,5,23943179,24306454,14039,14046,1_5151,1_5158,5,+,23943179,24306454,14039,14046,1_5151,1_5158
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 447,55069066,57426447,2094,2128,0_2090,0_2124,24,24505415,25866795,14055,14097,1_5167,1_5209,24,+,24505415,25866795,14055,14097,1_5167,1_5209
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 451,42969593,43192776,1900,1906,0_1896,0_1902,6,31071938,31239772,14256,14263,1_5368,1_5375,6,+,31071938,31239772,14256,14263,1_5368,1_5375
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 455,60721483,62976167,2179,2215,0_2175,0_2211,10,32182103,35366924,14302,14383,1_5414,1_5495,10,+,32182103,35366924,14302,14383,1_5414,1_5495
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 457,17370752,18623467,1475,1501,0_1471,0_1497,13,37966156,38521279,14437,14454,1_5549,1_5566,13,+,37966156,38521279,14437,14454,1_5549,1_5566
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 458,91202506,91775534,2614,2621,0_2610,0_2617,7,38817082,39030327,14466,14473,1_5578,1_5585,7,+,38817082,39030327,14466,14473,1_5578,1_5585
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 459,16401960,17188995,1462,1473,0_1458,0_1469,7,40130426,40434679,14508,14516,1_5620,1_5628,7,+,40130426,40434679,14508,14516,1_5620,1_5628
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 461,27149629,28440675,1631,1646,0_1627,0_1642,5,42967791,43056214,14599,14603,1_5711,1_5715,5,+,42967791,43056214,14599,14603,1_5711,1_5715
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 462,26017595,26266535,1613,1617,0_1609,0_1613,5,43058829,43175463,14604,14608,1_5716,1_5720,5,+,43058829,43175463,14604,14608,1_5716,1_5720
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 464,31686667,32689561,1690,1712,0_1686,0_1708,7,43444184,43637729,14619,14627,1_5731,1_5739,7,+,43444184,43637729,14619,14627,1_5731,1_5739
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 156,23376338,26791350,23119,23180,0_23117,0_23178,17,1847914,2862180,4356,4385,1_14311,1_14340,17,+,1847914,2862180,4356,4385,1_14311,1_14340
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 157,60162405,60873395,23620,23629,0_23618,0_23627,6,3729806,3873531,4423,4429,1_14378,1_14384,6,+,3729806,3873531,4423,4429,1_14378,1_14384
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 158,8608848,9285151,22993,23005,0_22991,0_23003,8,4040735,4308253,4444,4453,1_14399,1_14408,8,+,4040735,4308253,4444,4453,1_14399,1_14408
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 159,44136115,44900108,23387,23398,0_23384,0_23396,7,4544086,4924537,4460,4471,1_14415,1_14426,7,+,4544086,4924537,4460,4471,1_14415,1_14426
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 174,92615836,93509787,24087,24099,0_24085,0_24097,7,26417711,26680870,5006,5016,1_14959,1_14969,7,+,26417711,26680870,5006,5016,1_14959,1_14969
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 179,91840794,92391593,24068,24084,0_24066,0_24082,7,35522685,35668119,5225,5234,1_15177,1_15186,7,+,35522685,35668119,5225,5234,1_15177,1_15186
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 182,52828078,53235552,23511,23515,0_23509,0_23513,5,38537632,38750827,5283,5287,1_15235,1_15239,5,+,38537632,38750827,5283,5287,1_15235,1_15239
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 184,34681607,36321455,23256,23280,0_23254,0_23278,6,41389243,42425267,5358,5378,1_15309,1_15329,6,+,41389243,42425267,5358,5378,1_15309,1_15329
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 186,42893119,43335700,23364,23376,0_23362,0_23374,11,45533040,46108684,5466,5492,1_15417,1_15443,11,+,45533040,46108684,5466,5492,1_15417,1_15443
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 188,36366153,37356288,23282,23296,0_23280,0_23294,7,49569966,50292844,5612,5643,1_15563,1_15594,7,+,49569966,50292844,5612,5643,1_15563,1_15594
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 582,34336310,36597874,3324,3351,0_3320,0_3347,8,19710240,21367510,20851,20885,1_11956,1_11990,8,+,19710240,21367510,20851,20885,1_11956,1_11990
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 584,21511416,23110985,3105,3129,0_3101,0_3125,9,22333501,22612892,20908,20919,1_12013,1_12024,9,+,22333501,22612892,20908,20919,1_12013,1_12024
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 554,51210877,67241246,4561,4840,0_4557,0_4836,20,5311496,15846432,19008,19256,1_10116,1_10364,20,+,5311496,15846432,19008,19256,1_10116,1_10364
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 557,42229182,42683514,4427,4437,0_4423,0_4433,8,23755919,24515080,19435,19448,1_10543,1_10556,8,+,23755919,24515080,19435,19448,1_10543,1_10556
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 558,33179009,34061583,4284,4299,0_4280,0_4295,11,24805534,26473256,19453,19483,1_10561,1_10591,11,+,24805534,26473256,19453,19483,1_10561,1_10591
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 559,49944583,50287253,4544,4550,0_4540,0_4546,7,31523132,31785526,19604,19610,1_10712,1_10718,7,+,31523132,31785526,19604,19610,1_10712,1_10718
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 238,4979748,7805134,4950,4987,0_4946,0_4983,7,2018721,3124177,7115,7154,1_17066,1_17105,7,+,2018721,3124177,7115,7154,1_17066,1_17105
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 240,69696569,70518663,5907,5918,0_5902,0_5914,6,7241250,7663669,7260,7265,1_17211,1_17216,6,+,7241250,7663669,7260,7265,1_17211,1_17216
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 241,55316130,55882709,5671,5681,0_5667,0_5677,6,8234369,8426971,7273,7280,1_17224,1_17231,6,+,8234369,8426971,7273,7280,1_17224,1_17231
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 242,53604625,54171814,5637,5649,0_5633,0_5645,10,8656729,9355892,7284,7297,1_17235,1_17248,10,+,8656729,9355892,7284,7297,1_17235,1_17248
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 244,26435399,26767663,5245,5251,0_5241,0_5247,6,14142643,14230579,7398,7403,1_17349,1_17354,6,+,14142643,14230579,7398,7403,1_17349,1_17354
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 245,90542372,91396797,6227,6243,0_6223,0_6239,10,20543336,20854414,7540,7551,1_17491,1_17502,10,+,20543336,20854414,7540,7551,1_17491,1_17502
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 247,2651999,3361690,4918,4930,0_4914,0_4926,10,25413880,25747907,7649,7660,1_17600,1_17611,10,+,25413880,25747907,7649,7660,1_17600,1_17611
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 249,45115021,46923717,5517,5542,0_5513,0_5538,11,27946496,29362558,7705,7749,1_17656,1_17700,11,+,27946496,29362558,7705,7749,1_17656,1_17700
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 255,14325952,16032331,5075,5098,0_5071,0_5094,8,33866305,34500204,7843,7858,1_17794,1_17809,8,+,33866305,34500204,7843,7858,1_17794,1_17809
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 256,73009103,73297705,5949,5958,0_5945,0_5954,7,34606352,34804118,7861,7869,1_17812,1_17820,7,+,34606352,34804118,7861,7869,1_17812,1_17820
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 257,43511465,44460262,5482,5506,0_5478,0_5502,6,35055713,35732578,7875,7888,1_17826,1_17839,6,+,35055713,35732578,7875,7888,1_17826,1_17839
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 258,10848923,11405199,5021,5028,0_5017,0_5024,6,36377152,36611229,7900,7905,1_17851,1_17856,6,+,36377152,36611229,7900,7905,1_17851,1_17856
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 259,72057299,72545872,5937,5944,0_5933,0_5940,6,38940685,39200633,7955,7961,1_17906,1_17912,6,+,38940685,39200633,7955,7961,1_17906,1_17912
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 261,65718300,66572942,5850,5866,0_5846,0_5862,11,41418167,42007532,8036,8047,1_17987,1_17998,11,+,41418167,42007532,8036,8047,1_17987,1_17998
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 264,47763484,48658693,5554,5574,0_5550,0_5569,10,43795499,44221929,8104,8117,1_18055,1_18068,10,+,43795499,44221929,8104,8117,1_18055,1_18068
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 265,58955193,59811453,5739,5750,0_5735,0_5746,8,44569210,45186806,8123,8145,1_18074,1_18096,8,+,44569210,45186806,8123,8145,1_18074,1_18096
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 266,64275210,65547784,5822,5846,0_5818,0_5842,9,46246331,46826912,8164,8181,1_18115,1_18132,9,+,46246331,46826912,8164,8181,1_18115,1_18132
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 465,18561450,18950793,6531,6538,0_6527,0_6534,6,1590215,1821051,14675,14684,1_5787,1_5796,6,+,1590215,1821051,14675,14684,1_5787,1_5796
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 467,46492981,46843175,7029,7038,0_7025,0_7034,8,2876378,3006089,14719,14726,1_5831,1_5838,8,+,2876378,3006089,14719,14726,1_5831,1_5838
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 468,9689734,13492075,6390,6462,0_6386,0_6458,20,3191117,6422924,14738,14825,1_5850,1_5937,20,+,3191117,6422924,14738,14825,1_5850,1_5937
