Orthogroup	Azeb	Sbro	Tgra
OG0018484	mikado.HiC_scaffold_5.0G70.1		
OG0018485	mikado.HiC_scaffold_5.0G81.1		
OG0018486	mikado.HiC_scaffold_5.0G101.1		
OG0018487	mikado.HiC_scaffold_5.0G124.1		
OG0018488	mikado.HiC_scaffold_5.0G157.1		
OG0018489	mikado.HiC_scaffold_5.0G164.1		
OG0018490	mikado.HiC_scaffold_5.0G169.1		
OG0018491	mikado.HiC_scaffold_5.0G170.1		
OG0018492	mikado.HiC_scaffold_5.0G188.1		
OG0018493	mikado.HiC_scaffold_5.0G207.1		
OG0018494	mikado.HiC_scaffold_5.0G220.1		
OG0018495	mikado.HiC_scaffold_5.0G233.1		
OG0018496	mikado.HiC_scaffold_5.0G253.1		
OG0018497	mikado.HiC_scaffold_5.0G257.1		
OG0018498	mikado.HiC_scaffold_5.0G269.1		
OG0018499	mikado.HiC_scaffold_5.0G272.1		
OG0018500	mikado.HiC_scaffold_5.0G280.1		
OG0018501	mikado.HiC_scaffold_5.0G285.1		
OG0018502	mikado.HiC_scaffold_5.0G312.1		
OG0018503	mikado.HiC_scaffold_5.0G319.1		
OG0018504	mikado.HiC_scaffold_5.0G338.1		
OG0018505	mikado.HiC_scaffold_5.0G342.1		
OG0018506	mikado.HiC_scaffold_5.0G350.1		
OG0018507	mikado.HiC_scaffold_5.0G352.1		
OG0018508	mikado.HiC_scaffold_5.0G353.1		
OG0018509	mikado.HiC_scaffold_5.0G359.1		
OG0018510	mikado.HiC_scaffold_5.0G362.1		
OG0018511	mikado.HiC_scaffold_5.0G380.1		
OG0018512	mikado.HiC_scaffold_5.0G386.1		
OG0018513	mikado.HiC_scaffold_5.0G397.1		
OG0018514	mikado.HiC_scaffold_5.0G398.1		
OG0018515	mikado.HiC_scaffold_5.0G400.1		
OG0018516	mikado.HiC_scaffold_5.0G406.1		
OG0018517	mikado.HiC_scaffold_5.0G407.1		
OG0018518	mikado.HiC_scaffold_5.0G410.1		
OG0018519	mikado.HiC_scaffold_5.0G413.1		
OG0018520	mikado.HiC_scaffold_5.0G418.1		
OG0018521	mikado.HiC_scaffold_5.0G430.1		
OG0018522	mikado.HiC_scaffold_5.0G431.1		
OG0018523	mikado.HiC_scaffold_5.0G438.1		
OG0018524	mikado.HiC_scaffold_5.0G442.1		
OG0018525	mikado.HiC_scaffold_5.0G444.1		
OG0018526	mikado.HiC_scaffold_5.0G468.1		
OG0018527	mikado.HiC_scaffold_5.0G475.1		
OG0018528	mikado.HiC_scaffold_5.0G476.1		
OG0018529	mikado.HiC_scaffold_5.0G506.1		
OG0018530	mikado.HiC_scaffold_5.0G509.1		
OG0018531	mikado.HiC_scaffold_5.0G510.1		
OG0018532	mikado.HiC_scaffold_5.0G532.1		
OG0018533	mikado.HiC_scaffold_5.0G547.1		
OG0018534	mikado.HiC_scaffold_5.0G550.1		
OG0018535	mikado.HiC_scaffold_5.0G568.1		
OG0018536	mikado.HiC_scaffold_5.0G579.1		
OG0018537	mikado.HiC_scaffold_5.0G585.1		
OG0018538	mikado.HiC_scaffold_5.0G620.1		
OG0018539	mikado.HiC_scaffold_5.0G626.1		
OG0018540	mikado.HiC_scaffold_5.0G633.1		
OG0018541	mikado.HiC_scaffold_5.0G634.1		
OG0018542	mikado.HiC_scaffold_5.0G642.1		
OG0018543	mikado.HiC_scaffold_5.0G675.1		
OG0018544	mikado.HiC_scaffold_5.0G694.1		
OG0018545	mikado.HiC_scaffold_5.0G700.1		
OG0018546	mikado.HiC_scaffold_5.0G721.1		
OG0018547	mikado.HiC_scaffold_5.0G732.1		
OG0018548	mikado.HiC_scaffold_5.0G733.1		
OG0018549	mikado.HiC_scaffold_5.0G746.1		
OG0018550	mikado.HiC_scaffold_5.0G753.1		
OG0018551	mikado.HiC_scaffold_5.0G758.1		
OG0018552	mikado.HiC_scaffold_5.0G773.1		
OG0018553	mikado.HiC_scaffold_5.0G780.1		
OG0018554	mikado.HiC_scaffold_5.0G800.1		
OG0018555	mikado.HiC_scaffold_5.0G844.1		
OG0018556	mikado.HiC_scaffold_5.0G852.1		
OG0018557	mikado.HiC_scaffold_5.0G856.1		
OG0018558	mikado.HiC_scaffold_5.0G871.1		
OG0018559	mikado.HiC_scaffold_5.0G888.1		
OG0018560	mikado.HiC_scaffold_5.0G902.1		
OG0018561	mikado.HiC_scaffold_5.0G914.1		
OG0018562	mikado.HiC_scaffold_5.0G919.1		
OG0018563	mikado.HiC_scaffold_5.0G924.1		
OG0018564	mikado.HiC_scaffold_5.0G926.1		
OG0018565	mikado.HiC_scaffold_5.0G928.1		
OG0018566	mikado.HiC_scaffold_5.0G934.1		
OG0018567	mikado.HiC_scaffold_5.0G948.1		
OG0018568	mikado.HiC_scaffold_5.0G972.1		
OG0018569	mikado.HiC_scaffold_5.0G1010.1		
OG0018570	mikado.HiC_scaffold_5.0G1013.1		
OG0018571	mikado.HiC_scaffold_5.0G1016.1		
OG0018572	mikado.HiC_scaffold_5.0G1023.1		
OG0018573	mikado.HiC_scaffold_5.0G1032.1		
OG0018574	mikado.HiC_scaffold_5.0G1060.1		
OG0018575	mikado.HiC_scaffold_5.0G1094.1		
OG0018576	mikado.HiC_scaffold_5.0G1118.1		
OG0018577	mikado.HiC_scaffold_5.0G1120.1		
OG0018578	mikado.HiC_scaffold_5.0G1141.1		
OG0018579	mikado.HiC_scaffold_5.0G1159.1		
OG0018580	mikado.HiC_scaffold_5.0G1163.1		
OG0018581	mikado.HiC_scaffold_5.0G1172.1		
OG0018582	mikado.HiC_scaffold_5.0G1179.1		
OG0018583	mikado.HiC_scaffold_5.0G1186.1		
OG0018584	mikado.HiC_scaffold_5.0G1205.1		
OG0018585	mikado.HiC_scaffold_5.0G1211.1		
OG0018586	mikado.HiC_scaffold_5.0G1212.1		
OG0018587	mikado.HiC_scaffold_5.0G1223.1		
OG0018588	mikado.HiC_scaffold_5.0G1226.1		
OG0018589	mikado.HiC_scaffold_5.0G1227.1		
OG0018590	mikado.HiC_scaffold_5.0G1231.1		
OG0018591	mikado.HiC_scaffold_5.0G1234.1		
OG0018592	mikado.HiC_scaffold_5.0G1250.1		
OG0018593	mikado.HiC_scaffold_5.0G1262.1		
OG0018594	mikado.HiC_scaffold_5.0G1267.1		
OG0018595	mikado.HiC_scaffold_5.0G1294.1		
OG0018596	mikado.HiC_scaffold_5.0G1299.1		
OG0018597	mikado.HiC_scaffold_5.0G1301.1		
OG0018598	mikado.HiC_scaffold_5.0G1308.1		
OG0018599	mikado.HiC_scaffold_5.0G1322.1		
OG0018600	mikado.HiC_scaffold_5.0G1327.1		
OG0018601	mikado.HiC_scaffold_5.0G1329.1		
OG0018602	mikado.HiC_scaffold_68G1.1		
OG0018603	mikado.HiC_scaffold_7.0G1.1		
OG0018604	mikado.HiC_scaffold_7.0G6.1		
OG0018605	mikado.HiC_scaffold_7.0G19.1		
OG0018606	mikado.HiC_scaffold_7.0G29.1		
OG0018607	mikado.HiC_scaffold_7.0G30.1		
OG0018608	mikado.HiC_scaffold_7.0G37.1		
OG0018609	mikado.HiC_scaffold_7.0G39.1		
OG0018610	mikado.HiC_scaffold_7.0G45.1		
OG0018611	mikado.HiC_scaffold_7.0G62.1		
OG0018612	mikado.HiC_scaffold_7.0G65.1		
OG0018613	mikado.HiC_scaffold_7.0G70.1		
OG0018614	mikado.HiC_scaffold_7.0G81.1		
OG0018615	mikado.HiC_scaffold_7.0G85.1		
OG0018616	mikado.HiC_scaffold_7.0G99.1		
OG0018617	mikado.HiC_scaffold_7.0G110.1		
OG0018618	mikado.HiC_scaffold_7.0G123.1		
OG0018619	mikado.HiC_scaffold_7.0G144.1		
OG0018620	mikado.HiC_scaffold_7.0G165.1		
OG0018621	mikado.HiC_scaffold_7.0G187.1		
OG0018622	mikado.HiC_scaffold_7.0G204.1		
OG0018623	mikado.HiC_scaffold_7.0G215.1		
OG0018624	mikado.HiC_scaffold_7.0G216.1		
OG0018625	mikado.HiC_scaffold_7.0G228.1		
OG0018626	mikado.HiC_scaffold_7.0G236.1		
OG0018627	mikado.HiC_scaffold_7.0G239.1		
OG0018628	mikado.HiC_scaffold_7.0G301.1		
OG0018629	mikado.HiC_scaffold_7.0G304.1		
OG0018630	mikado.HiC_scaffold_7.0G305.1		
OG0018631	mikado.HiC_scaffold_7.0G309.1		
OG0018632	mikado.HiC_scaffold_7.0G311.1		
OG0018633	mikado.HiC_scaffold_7.0G322.1		
OG0018634	mikado.HiC_scaffold_7.0G347.1		
OG0018635	mikado.HiC_scaffold_7.0G390.1		
OG0018636	mikado.HiC_scaffold_7.0G393.1		
OG0018637	mikado.HiC_scaffold_7.0G400.1		
OG0018638	mikado.HiC_scaffold_7.0G407.1		
OG0018639	mikado.HiC_scaffold_7.0G419.1		
OG0018640	mikado.HiC_scaffold_7.0G421.1		
OG0018641	mikado.HiC_scaffold_7.0G434.1		
OG0018642	mikado.HiC_scaffold_7.0G436.1		
OG0018643	mikado.HiC_scaffold_7.0G449.1		
OG0018644	mikado.HiC_scaffold_7.0G460.1		
OG0018645	mikado.HiC_scaffold_7.0G494.1		
OG0018646	mikado.HiC_scaffold_7.0G498.1		
OG0018647	mikado.HiC_scaffold_7.0G503.1		
OG0018648	mikado.HiC_scaffold_7.0G511.1		
OG0018649	mikado.HiC_scaffold_7.0G514.1		
OG0018650	mikado.HiC_scaffold_7.0G515.1		
OG0018651	mikado.HiC_scaffold_7.0G518.1		
OG0018652	mikado.HiC_scaffold_7.0G531.1		
OG0018653	mikado.HiC_scaffold_7.0G534.1		
OG0018654	mikado.HiC_scaffold_7.0G556.1		
OG0018655	mikado.HiC_scaffold_7.0G562.1		
OG0018656	mikado.HiC_scaffold_7.0G564.1		
OG0018657	mikado.HiC_scaffold_7.0G566.1		
OG0018658	mikado.HiC_scaffold_7.0G568.1		
OG0018659	mikado.HiC_scaffold_7.0G573.1		
OG0018660	mikado.HiC_scaffold_7.0G597.1		
OG0018661	mikado.HiC_scaffold_7.0G604.1		
OG0018662	mikado.HiC_scaffold_7.0G612.1		
OG0018663	mikado.HiC_scaffold_7.0G614.1		
OG0018664	mikado.HiC_scaffold_7.0G631.1		
OG0018665	mikado.HiC_scaffold_7.0G659.1		
OG0018666	mikado.HiC_scaffold_7.0G672.1		
OG0018667	mikado.HiC_scaffold_7.0G689.1		
OG0018668	mikado.HiC_scaffold_7.0G700.1		
OG0018669	mikado.HiC_scaffold_7.0G714.1		
OG0018670	mikado.HiC_scaffold_7.0G722.1		
OG0018671	mikado.HiC_scaffold_7.0G728.1		
OG0018672	mikado.HiC_scaffold_7.0G731.1		
OG0018673	mikado.HiC_scaffold_7.0G753.1		
OG0018674	mikado.HiC_scaffold_7.0G758.1		
OG0018675	mikado.HiC_scaffold_7.0G786.1		
OG0018676	mikado.HiC_scaffold_7.0G794.1		
OG0018677	mikado.HiC_scaffold_7.0G800.1		
OG0018678	mikado.HiC_scaffold_7.0G807.1		
OG0018679	mikado.HiC_scaffold_7.0G823.1		
OG0018680	mikado.HiC_scaffold_7.0G855.1		
OG0018681	mikado.HiC_scaffold_7.0G858.1		
OG0018682	mikado.HiC_scaffold_7.0G882.1		
OG0018683	mikado.HiC_scaffold_7.0G894.1		
OG0018684	mikado.HiC_scaffold_7.0G905.1		
OG0018685	mikado.HiC_scaffold_7.0G907.1		
OG0018686	mikado.HiC_scaffold_7.0G916.1		
OG0018687	mikado.HiC_scaffold_7.0G918.1		
OG0018688	mikado.HiC_scaffold_7.0G922.1		
OG0018689	mikado.HiC_scaffold_7.0G942.1		
OG0018690	mikado.HiC_scaffold_7.0G944.1		
OG0018691	mikado.HiC_scaffold_7.0G965.1		
OG0018692	mikado.HiC_scaffold_7.0G970.1		
OG0018693	mikado.HiC_scaffold_7.0G971.1		
OG0018694	mikado.HiC_scaffold_7.0G981.1		
OG0018695	mikado.HiC_scaffold_7.0G982.1		
OG0018696	mikado.HiC_scaffold_7.0G999.1		
OG0018697	mikado.HiC_scaffold_7.0G1001.1		
OG0018698	mikado.HiC_scaffold_7.0G1003.1		
OG0018699	mikado.HiC_scaffold_7.0G1004.1		
OG0018700	mikado.HiC_scaffold_7.0G1029.1		
OG0018701	mikado.HiC_scaffold_7.0G1061.1		
OG0018702	mikado.HiC_scaffold_7.0G1093.1		
OG0018703	mikado.HiC_scaffold_7.0G1097.1		
OG0018704	mikado.HiC_scaffold_7.0G1098.1		
OG0018705	mikado.HiC_scaffold_7.0G1120.1		
OG0018706	mikado.HiC_scaffold_7.0G1123.1		
OG0018707	mikado.HiC_scaffold_7.0G1131.1		
OG0018708	mikado.HiC_scaffold_7.0G1156.1		
OG0018709	mikado.HiC_scaffold_7.0G1162.1		
OG0018710	mikado.HiC_scaffold_7.0G1171.1		
OG0018711	mikado.HiC_scaffold_7.0G1181.1		
OG0018712	mikado.HiC_scaffold_7.0G1188.1		
OG0018713	mikado.HiC_scaffold_7.0G1201.1		
OG0018714	mikado.HiC_scaffold_7.0G1224.1		
OG0018715	mikado.HiC_scaffold_7.0G1230.1		
OG0018716	mikado.HiC_scaffold_7.0G1231.1		
OG0018717	mikado.HiC_scaffold_7.0G1257.1		
OG0018718	mikado.HiC_scaffold_7.0G1263.1		
OG0018719	mikado.HiC_scaffold_7.0G1264.1		
OG0018720	mikado.HiC_scaffold_7.0G1265.1		
OG0018721	mikado.HiC_scaffold_7.0G1273.1		
OG0018722	mikado.HiC_scaffold_7.0G1278.1		
OG0018723	mikado.HiC_scaffold_7.0G1281.1		
OG0018724	mikado.HiC_scaffold_7.0G1284.1		
OG0018725	mikado.HiC_scaffold_7.0G1286.1		
OG0018726	mikado.HiC_scaffold_7.0G1298.1		
OG0018727	mikado.HiC_scaffold_7.0G1300.1		
OG0018728	mikado.HiC_scaffold_7.0G1307.1		
OG0018729	mikado.HiC_scaffold_7.0G1322.1		
OG0018730	mikado.HiC_scaffold_7.0G1323.1		
OG0018731	mikado.HiC_scaffold_7.0G1355.1		
OG0018732	mikado.HiC_scaffold_7.0G1361.1		
OG0018733	mikado.HiC_scaffold_78G1.1		
OG0018734	mikado.HiC_scaffold_8.0G19.1		
OG0018735	mikado.HiC_scaffold_8.0G28.1		
OG0018736	mikado.HiC_scaffold_8.0G33.1		
OG0018737	mikado.HiC_scaffold_8.0G49.1		
OG0018738	mikado.HiC_scaffold_8.0G65.1		
OG0018739	mikado.HiC_scaffold_8.0G74.1		
OG0018740	mikado.HiC_scaffold_9.0G4.1		
OG0018741	mikado.HiC_scaffold_9.0G7.1		
OG0018742	mikado.HiC_scaffold_9.0G8.2		
OG0018743	mikado.HiC_scaffold_9.0G18.1		
OG0018744	mikado.HiC_scaffold_9.0G21.1		
OG0018745	mikado.HiC_scaffold_9.0G22.1		
OG0018746	mikado.HiC_scaffold_9.0G25.1		
OG0018747	mikado.HiC_scaffold_9.0G55.1		
OG0018748	mikado.HiC_scaffold_9.0G79.1		
OG0018749	mikado.HiC_scaffold_9.0G87.1		
OG0018750	mikado.HiC_scaffold_9.0G92.1		
OG0018751	mikado.HiC_scaffold_9.0G93.1		
OG0018752	mikado.HiC_scaffold_9.0G99.1		
OG0018753	mikado.HiC_scaffold_9.0G105.1		
OG0018754	mikado.HiC_scaffold_9.0G111.1		
OG0018755	mikado.HiC_scaffold_9.0G121.1		
OG0018756	mikado.HiC_scaffold_9.0G124.1		
OG0018757	mikado.HiC_scaffold_9.0G128.1		
OG0018758	mikado.HiC_scaffold_9.0G129.1		
OG0018759	mikado.HiC_scaffold_9.0G133.1		
OG0018760	mikado.HiC_scaffold_9.0G138.1		
OG0018761	mikado.HiC_scaffold_9.0G148.1		
OG0018762	mikado.HiC_scaffold_9.0G153.1		
OG0018763	mikado.HiC_scaffold_9.0G159.1		
OG0018764	mikado.HiC_scaffold_9.0G164.1		
OG0018765	mikado.HiC_scaffold_9.0G165.1		
OG0018766	mikado.HiC_scaffold_9.0G175.1		
OG0018767	mikado.HiC_scaffold_9.0G200.1		
OG0018768	mikado.HiC_scaffold_9.0G220.1		
OG0018769	mikado.HiC_scaffold_9.0G250.1		
OG0018770	mikado.HiC_scaffold_9.0G264.1		
OG0018771	mikado.HiC_scaffold_9.0G280.1		
OG0018772	mikado.HiC_scaffold_9.0G333.1		
OG0018773	mikado.HiC_scaffold_9.0G374.1		
OG0018774	mikado.HiC_scaffold_9.0G376.1		
OG0018775	mikado.HiC_scaffold_9.0G417.1		
OG0018776	mikado.HiC_scaffold_9.0G419.1		
OG0018777	mikado.HiC_scaffold_9.0G423.1		
OG0018778	mikado.HiC_scaffold_9.0G442.1		
OG0018779	mikado.HiC_scaffold_9.0G453.1		
OG0018780	mikado.HiC_scaffold_9.0G471.1		
OG0018781	mikado.HiC_scaffold_9.0G484.1		
OG0018782	mikado.HiC_scaffold_9.0G485.1		
OG0018783	mikado.HiC_scaffold_9.0G488.1		
OG0018784	mikado.HiC_scaffold_9.0G490.1		
OG0018785	mikado.HiC_scaffold_9.0G525.1		
OG0018786	mikado.HiC_scaffold_9.0G530.1		
OG0018787	mikado.HiC_scaffold_9.0G552.1		
OG0018788	mikado.HiC_scaffold_9.0G559.1		
OG0018789	mikado.HiC_scaffold_9.0G583.1		
OG0018790	mikado.HiC_scaffold_9.0G595.1		
OG0018791	mikado.HiC_scaffold_9.0G596.1		
OG0018792	mikado.HiC_scaffold_9.0G612.1		
OG0018793	mikado.HiC_scaffold_9.0G625.1		
OG0018794	mikado.HiC_scaffold_9.0G631.1		
OG0018795	mikado.HiC_scaffold_9.0G638.1		
OG0018796	mikado.HiC_scaffold_9.0G639.1		
OG0018797	mikado.HiC_scaffold_9.0G641.1		
OG0018798	mikado.HiC_scaffold_9.0G643.1		
OG0018799	mikado.HiC_scaffold_9.0G655.1		
OG0018800	mikado.HiC_scaffold_9.0G666.1		
OG0018801	mikado.HiC_scaffold_9.0G676.1		
OG0018802	mikado.HiC_scaffold_9.0G705.1		
OG0018803	mikado.HiC_scaffold_9.0G715.1		
OG0018804	mikado.HiC_scaffold_9.0G743.1		
OG0018805	mikado.HiC_scaffold_9.0G750.1		
OG0018806	mikado.HiC_scaffold_9.0G775.1		
OG0018807	mikado.HiC_scaffold_9.0G812.1		
OG0018808	mikado.HiC_scaffold_9.0G821.1		
OG0018809	mikado.HiC_scaffold_9.0G824.1		
OG0018810	mikado.HiC_scaffold_9.0G828.1		
OG0018811	mikado.HiC_scaffold_9.0G850.1		
OG0018812	mikado.HiC_scaffold_9.0G855.1		
OG0018813	mikado.HiC_scaffold_9.0G876.1		
OG0018814	mikado.HiC_scaffold_9.0G890.1		
OG0018815	mikado.HiC_scaffold_9.0G896.1		
OG0018816	mikado.HiC_scaffold_9.0G899.1		
OG0018817	mikado.HiC_scaffold_9.0G905.1		
OG0018818	mikado.HiC_scaffold_9.0G928.1		
OG0018819	mikado.HiC_scaffold_9.0G935.1		
OG0018820	mikado.HiC_scaffold_9.0G938.1		
OG0018821	mikado.HiC_scaffold_9.0G948.1		
OG0018822	mikado.HiC_scaffold_9.0G979.1		
OG0018823	mikado.HiC_scaffold_9.0G981.1		
OG0018824	mikado.HiC_scaffold_9.0G987.1		
OG0018825	mikado.HiC_scaffold_9.0G1009.1		
OG0018826	mikado.HiC_scaffold_9.0G1016.1		
OG0018827	mikado.HiC_scaffold_9.0G1017.1		
OG0018828	mikado.HiC_scaffold_9.0G1018.1		
OG0018829	mikado.HiC_scaffold_9.0G1019.1		
OG0018830	mikado.HiC_scaffold_9.0G1020.1		
OG0018831	mikado.HiC_scaffold_9.0G1021.1		
OG0018832	mikado.HiC_scaffold_9.0G1023.1		
OG0018833	mikado.HiC_scaffold_9.0G1030.1		
OG0018834	mikado.HiC_scaffold_9.0G1031.1		
OG0018835	mikado.HiC_scaffold_9.0G1034.1		
OG0018836	mikado.HiC_scaffold_9.0G1035.1		
OG0018837	mikado.HiC_scaffold_9.0G1056.1		
OG0018838	mikado.HiC_scaffold_9.0G1078.1		
OG0018839	mikado.HiC_scaffold_9.0G1082.1		
OG0018840	mikado.HiC_scaffold_9.0G1088.1		
OG0018841	mikado.HiC_scaffold_9.0G1091.1		
OG0018842	mikado.HiC_scaffold_9.0G1095.1		
OG0018843	mikado.HiC_scaffold_9.0G1097.1		
OG0018844	mikado.HiC_scaffold_9.0G1100.1		
OG0018845	mikado.HiC_scaffold_9.0G1106.1		
OG0018846	mikado.HiC_scaffold_9.0G1115.1		
OG0018847	mikado.HiC_scaffold_9.0G1122.1		
OG0018848	mikado.HiC_scaffold_9.0G1146.1		
OG0018849	mikado.HiC_scaffold_9.0G1148.1		
OG0018850	mikado.HiC_scaffold_9.0G1158.1		
OG0018851	mikado.HiC_scaffold_9.0G1160.1		
OG0018852	mikado.HiC_scaffold_9.0G1176.1		
OG0018853	mikado.HiC_scaffold_9.0G1186.1		
OG0018854	mikado.HiC_scaffold_9.0G1188.1		
OG0018855	mikado.HiC_scaffold_9.0G1214.1		
OG0018856	mikado.HiC_scaffold_9.0G1223.1		
OG0018857	mikado.HiC_scaffold_9.0G1244.1		
OG0018858	mikado.HiC_scaffold_9.0G1257.1		
OG0018859	mikado.HiC_scaffold_9.0G1269.1		
OG0018860	mikado.HiC_scaffold_9.0G1275.1		
OG0018861	mikado.HiC_scaffold_9.0G1302.1		
OG0018862	mikado.HiC_scaffold_9.0G1307.1		
OG0018863	mikado.HiC_scaffold_9.0G1311.1		
OG0018864	mikado.HiC_scaffold_9.0G1317.1		
OG0018865	mikado.HiC_scaffold_9.0G1319.1		
OG0018866	mikado.HiC_scaffold_9.0G1335.1		
OG0018867	mikado.HiC_scaffold_9.0G1339.1		
OG0018868	mikado.HiC_scaffold_9.0G1340.1		
OG0018869	mikado.HiC_scaffold_9.0G1342.1		
OG0018870	mikado.HiC_scaffold_9.0G1347.1		
OG0018871	mikado.HiC_scaffold_9.0G1360.1		
OG0018872	mikado.HiC_scaffold_9.0G1361.1		
OG0018873	mikado.HiC_scaffold_9.0G1371.1		
OG0018874	mikado.HiC_scaffold_9.0G1374.1		
OG0018875	mikado.HiC_scaffold_9.0G1376.1		
OG0018876	mikado.HiC_scaffold_9.0G1380.1		
OG0018877	mikado.HiC_scaffold_9.0G1402.1		
OG0018878	mikado.HiC_scaffold_9.0G1404.1		
OG0018879	mikado.HiC_scaffold_9.0G1425.1		
OG0018880	mikado.HiC_scaffold_9.0G1428.1		
OG0018881	mikado.HiC_scaffold_9.0G1431.1		
OG0018882	mikado.HiC_scaffold_9.0G1433.1		
OG0018883	mikado.HiC_scaffold_9.0G1437.1		
OG0018884	mikado.HiC_scaffold_9.0G1440.1		
OG0018885	mikado.HiC_scaffold_9.0G1447.1		
OG0018886	mikado.HiC_scaffold_9.0G1457.1		
OG0018887	mikado.HiC_scaffold_9.0G1461.1		
OG0018888	mikado.HiC_scaffold_9.0G1465.1		
OG0018889	mikado.HiC_scaffold_9.0G1480.1		
OG0018890	mikado.HiC_scaffold_9.0G1483.1		
OG0018891	mikado.HiC_scaffold_9.0G1500.1		
OG0018892	mikado.HiC_scaffold_9.0G1508.1		
OG0018893	mikado.HiC_scaffold_9.0G1509.1		
OG0018894	mikado.HiC_scaffold_9.0G1516.1		
OG0018895	mikado.HiC_scaffold_9.0G1518.1		
OG0018896	mikado.HiC_scaffold_9.0G1527.1		
OG0018897	mikado.HiC_scaffold_9.0G1528.1		
OG0018898	mikado.HiC_scaffold_9.0G1534.1		
OG0018899	mikado.HiC_scaffold_9.0G1543.1		
OG0018900	mikado.HiC_scaffold_9.0G1546.1		
OG0018901	mikado.HiC_scaffold_9.0G1551.1		
OG0018902	mikado.HiC_scaffold_9.0G1555.1		
OG0018903	mikado.HiC_scaffold_9.0G1570.1		
OG0018904	mikado.HiC_scaffold_9.0G1580.1		
OG0018905	mikado.HiC_scaffold_9.0G1583.1		
OG0018906	mikado.HiC_scaffold_9.0G1584.1		
OG0018907	mikado.HiC_scaffold_9.0G1592.1		
OG0018908	mikado.HiC_scaffold_9.0G1595.1		
OG0018909	mikado.HiC_scaffold_9.0G1603.1		
OG0018910	mikado.HiC_scaffold_9.0G1606.1		
OG0018911	mikado.HiC_scaffold_9.0G1609.1		
OG0018912	mikado.HiC_scaffold_9.0G1619.1		
OG0018913	mikado.HiC_scaffold_9.0G1622.1		
OG0018914	mikado.HiC_scaffold_9.0G1626.1		
OG0018915	mikado.HiC_scaffold_9.0G1646.1		
OG0018916	mikado.HiC_scaffold_9.0G1655.1		
OG0018917	mikado.HiC_scaffold_9.0G1670.1		
OG0018918	mikado.HiC_scaffold_9.0G1681.1		
OG0018919	mikado.HiC_scaffold_9.0G1684.1		
OG0018920	mikado.HiC_scaffold_9.0G1689.1		
OG0018921	mikado.HiC_scaffold_10.0G23.1		
OG0018922	mikado.HiC_scaffold_10.0G25.1		
OG0018923	mikado.HiC_scaffold_10.0G53.1		
OG0018924	mikado.HiC_scaffold_10.0G61.1		
OG0018925	mikado.HiC_scaffold_10.0G73.1		
OG0018926	mikado.HiC_scaffold_10.0G76.1		
OG0018927	mikado.HiC_scaffold_10.0G86.1		
OG0018928	mikado.HiC_scaffold_10.0G87.1		
OG0018929	mikado.HiC_scaffold_10.0G90.1		
OG0018930	mikado.HiC_scaffold_10.0G123.1		
OG0018931	mikado.HiC_scaffold_10.0G131.1		
OG0018932	mikado.HiC_scaffold_10.0G135.1		
OG0018933	mikado.HiC_scaffold_10.0G150.1		
OG0018934	mikado.HiC_scaffold_10.0G167.1		
OG0018935	mikado.HiC_scaffold_10.0G187.1		
OG0018936	mikado.HiC_scaffold_10.0G194.1		
OG0018937	mikado.HiC_scaffold_10.0G210.1		
OG0018938	mikado.HiC_scaffold_10.0G211.1		
OG0018939	mikado.HiC_scaffold_10.0G220.1		
OG0018940	mikado.HiC_scaffold_10.0G225.1		
OG0018941	mikado.HiC_scaffold_10.0G243.1		
OG0018942	mikado.HiC_scaffold_10.0G253.1		
OG0018943	mikado.HiC_scaffold_10.0G261.1		
OG0018944	mikado.HiC_scaffold_10.0G264.1		
OG0018945	mikado.HiC_scaffold_10.0G270.1		
OG0018946	mikado.HiC_scaffold_10.0G272.1		
OG0018947	mikado.HiC_scaffold_10.0G312.1		
OG0018948	mikado.HiC_scaffold_10.0G313.1		
OG0018949	mikado.HiC_scaffold_10.0G317.1		
OG0018950	mikado.HiC_scaffold_10.0G320.1		
OG0018951	mikado.HiC_scaffold_10.0G347.1		
OG0018952	mikado.HiC_scaffold_10.0G353.1		
OG0018953	mikado.HiC_scaffold_10.0G354.1		
OG0018954	mikado.HiC_scaffold_10.0G361.1		
OG0018955	mikado.HiC_scaffold_10.0G367.1		
OG0018956	mikado.HiC_scaffold_10.0G369.1		
OG0018957	mikado.HiC_scaffold_10.0G370.1		
OG0018958	mikado.HiC_scaffold_10.0G377.1		
OG0018959	mikado.HiC_scaffold_10.0G380.1		
OG0018960	mikado.HiC_scaffold_10.0G381.1		
OG0018961	mikado.HiC_scaffold_10.0G387.1		
OG0018962	mikado.HiC_scaffold_10.0G392.1		
OG0018963	mikado.HiC_scaffold_10.0G395.1		
OG0018964	mikado.HiC_scaffold_10.0G407.2		
OG0018965	mikado.HiC_scaffold_10.0G408.1		
OG0018966	mikado.HiC_scaffold_10.0G448.1		
OG0018967	mikado.HiC_scaffold_10.0G464.1		
OG0018968	mikado.HiC_scaffold_10.0G470.1		
OG0018969	mikado.HiC_scaffold_10.0G480.1		
OG0018970	mikado.HiC_scaffold_10.0G504.1		
OG0018971	mikado.HiC_scaffold_10.0G515.1		
OG0018972	mikado.HiC_scaffold_10.0G530.1		
OG0018973	mikado.HiC_scaffold_10.0G544.1		
OG0018974	mikado.HiC_scaffold_10.0G548.1		
OG0018975	mikado.HiC_scaffold_10.0G549.1		
OG0018976	mikado.HiC_scaffold_10.0G552.1		
