Orthogroup	Azeb	Sbro	Tgra
OG0000023	mikado.HiC_scaffold_1.0G188.1, mikado.HiC_scaffold_12.3160685G730.1, mikado.HiC_scaffold_12.3160685G761.1, mikado.HiC_scaffold_13.0G1577.1, mikado.HiC_scaffold_13.0G1581.1, mikado.HiC_scaffold_13.0G1581.2, mikado.HiC_scaffold_16.0G1847.1, mikado.HiC_scaffold_17.0G476.1, mikado.HiC_scaffold_17.0G477.1, mikado.HiC_scaffold_17.0G478.1, mikado.HiC_scaffold_18.0G1349.1, mikado.HiC_scaffold_18.0G1350.1, mikado.HiC_scaffold_2.0G1110.1, mikado.HiC_scaffold_2.0G1111.1, mikado.HiC_scaffold_4.0G375.1, mikado.HiC_scaffold_5.0G682.1, mikado.HiC_scaffold_5.0G683.1, mikado.HiC_scaffold_5.0G684.1, mikado.HiC_scaffold_8.8335562G236.1, mikado.HiC_scaffold_8.8335562G237.1, mikado.HiC_scaffold_8.8335562G239.1, mikado.HiC_scaffold_8.8335562G240.1, mikado.HiC_scaffold_8.8335562G243.1, mikado.HiC_scaffold_8.8335562G244.1, mikado.HiC_scaffold_8.8335562G897.1, mikado.HiC_scaffold_8.8335562G898.1, mikado.HiC_scaffold_8.8335562G901.1, mikado.HiC_scaffold_8.8335562G902.1, mikado.HiC_scaffold_9.0G108.1	EVM0016395.1	
OG0000024	mikado.HiC_scaffold_10.0G275.1, mikado.HiC_scaffold_10.0G318.1, mikado.HiC_scaffold_10.0G319.1, mikado.HiC_scaffold_10.0G581.1, mikado.HiC_scaffold_10.0G582.1, mikado.HiC_scaffold_10.0G588.1, mikado.HiC_scaffold_10.0G589.1, mikado.HiC_scaffold_10.0G786.1, mikado.HiC_scaffold_10.0G787.1, mikado.HiC_scaffold_10.0G788.1, mikado.HiC_scaffold_12.3160685G348.1, mikado.HiC_scaffold_15.0G1046.1, mikado.HiC_scaffold_16.0G567.1, mikado.HiC_scaffold_19.0G771.1, mikado.HiC_scaffold_2.0G199.1, mikado.HiC_scaffold_2.0G713.1, mikado.HiC_scaffold_7.0G1197.1, mikado.HiC_scaffold_7.0G824.1, mikado.HiC_scaffold_7.0G980.1, mikado.HiC_scaffold_9.0G328.1, mikado.HiC_scaffold_9.0G328.2, mikado.HiC_scaffold_9.0G329.1, mikado.HiC_scaffold_9.0G330.1, mikado.HiC_scaffold_9.0G331.1, mikado.HiC_scaffold_9.0G332.1, mikado.HiC_scaffold_9.0G332.2	EVM0012019.1, EVM0015677.1, EVM0017141.1	KUTeg_010219
OG0000025	mikado.HiC_scaffold_13.0G1461.1, mikado.HiC_scaffold_13.0G1462.1, mikado.HiC_scaffold_14.0G9.1, mikado.HiC_scaffold_16.0G874.1, mikado.HiC_scaffold_17.0G804.1, mikado.HiC_scaffold_17.0G805.1, mikado.HiC_scaffold_19.0G1263.1, mikado.HiC_scaffold_19.0G1265.1, mikado.HiC_scaffold_19.0G374.1, mikado.HiC_scaffold_19.0G374.2, mikado.HiC_scaffold_19.0G621.1, mikado.HiC_scaffold_19.0G622.1, mikado.HiC_scaffold_19.0G624.1, mikado.HiC_scaffold_19.0G625.1, mikado.HiC_scaffold_19.0G627.1, mikado.HiC_scaffold_19.0G631.1, mikado.HiC_scaffold_19.0G632.1, mikado.HiC_scaffold_2.0G1342.1, mikado.HiC_scaffold_2.0G1343.1, mikado.HiC_scaffold_3.0G308.1, mikado.HiC_scaffold_3.0G320.1, mikado.HiC_scaffold_3.0G532.1, mikado.HiC_scaffold_4.0G547.1, mikado.HiC_scaffold_4.0G548.1, mikado.HiC_scaffold_5.0G1143.1, mikado.HiC_scaffold_7.0G376.1, mikado.HiC_scaffold_7.0G378.1, mikado.HiC_scaffold_7.0G379.1, mikado.HiC_scaffold_8.8335562G241.1, mikado.HiC_scaffold_8.8335562G977.1		
OG0000026	mikado.HiC_scaffold_11.0G145.1, mikado.HiC_scaffold_12.3160685G1006.1, mikado.HiC_scaffold_12.3160685G887.1, mikado.HiC_scaffold_13.0G590.1, mikado.HiC_scaffold_13.0G591.1, mikado.HiC_scaffold_13.0G595.1, mikado.HiC_scaffold_13.0G596.1, mikado.HiC_scaffold_13.0G597.1, mikado.HiC_scaffold_13.0G598.1, mikado.HiC_scaffold_14.0G615.1, mikado.HiC_scaffold_19.0G963.1, mikado.HiC_scaffold_5.0G735.1, mikado.HiC_scaffold_9.0G1226.1	EVM0000756.1, EVM0001953.1, EVM0002914.1, EVM0003388.1, EVM0003412.1, EVM0004665.1, EVM0006769.1, EVM0009954.1, EVM0011835.1, EVM0013042.1, EVM0016095.1, EVM0019614.1	KUTeg_004119, KUTeg_005071, KUTeg_011545, KUTeg_017894, KUTeg_021963
OG0000027	mikado.HiC_scaffold_16.0G178.1, mikado.HiC_scaffold_21.0G1046.1, mikado.HiC_scaffold_21.0G970.1		KUTeg_000880, KUTeg_002227, KUTeg_002604, KUTeg_003852, KUTeg_005038, KUTeg_005594, KUTeg_007478, KUTeg_008943, KUTeg_009608, KUTeg_011194, KUTeg_011197, KUTeg_011600, KUTeg_012327, KUTeg_014609, KUTeg_016364, KUTeg_016603, KUTeg_016614, KUTeg_017048, KUTeg_019796, KUTeg_020120, KUTeg_020456, KUTeg_020457, KUTeg_021899, KUTeg_021900, KUTeg_021901, KUTeg_022398, KUTeg_024225
OG0000028	mikado.HiC_scaffold_1.0G115.1, mikado.HiC_scaffold_1.0G24.1, mikado.HiC_scaffold_1.0G325.1, mikado.HiC_scaffold_1.0G335.1, mikado.HiC_scaffold_1.0G371.1, mikado.HiC_scaffold_1.0G708.1, mikado.HiC_scaffold_12.3160685G321.1, mikado.HiC_scaffold_12.3160685G632.1, mikado.HiC_scaffold_13.0G561.1, mikado.HiC_scaffold_13.0G562.1, mikado.HiC_scaffold_14.0G35.1, mikado.HiC_scaffold_14.0G747.1, mikado.HiC_scaffold_150G2.1, mikado.HiC_scaffold_16.0G550.1, mikado.HiC_scaffold_16.0G664.1, mikado.HiC_scaffold_17.0G746.1, mikado.HiC_scaffold_18.0G233.1, mikado.HiC_scaffold_19.0G676.1, mikado.HiC_scaffold_21.0G1169.1, mikado.HiC_scaffold_3.0G990.1, mikado.HiC_scaffold_378.0G1.1, mikado.HiC_scaffold_378.0G1.2, mikado.HiC_scaffold_378.0G2.1, mikado.HiC_scaffold_4.0G662.1, mikado.HiC_scaffold_4321G1.1, mikado.HiC_scaffold_4321G1.2, mikado.HiC_scaffold_4322G1.1		KUTeg_019634
OG0000029	mikado.HiC_scaffold_1.0G639.1, mikado.HiC_scaffold_1.0G672.1	EVM0000324.1	KUTeg_000010, KUTeg_000906, KUTeg_002731, KUTeg_002864, KUTeg_002865, KUTeg_002866, KUTeg_006114, KUTeg_006447, KUTeg_006449, KUTeg_006450, KUTeg_006484, KUTeg_006485, KUTeg_006486, KUTeg_010622, KUTeg_011241, KUTeg_011422, KUTeg_013003, KUTeg_014490, KUTeg_014709, KUTeg_014713, KUTeg_014746, KUTeg_014747, KUTeg_017307, KUTeg_017308, KUTeg_024705
OG0000030		EVM0000116.1, EVM0000333.1, EVM0000416.1, EVM0001235.1, EVM0002058.1, EVM0004425.1, EVM0004434.1, EVM0004590.1, EVM0004741.1, EVM0004809.1, EVM0005495.1, EVM0006917.1, EVM0007512.1, EVM0008352.1, EVM0009044.1, EVM0012586.1, EVM0015902.1, EVM0016296.1, EVM0016577.1, EVM0017156.1, EVM0017700.1, EVM0018222.1, EVM0019382.1, EVM0020155.1, EVM0020371.1, EVM0021962.1, EVM0022047.1, EVM0022724.1	
OG0000031			KUTeg_003142, KUTeg_003145, KUTeg_003194, KUTeg_005167, KUTeg_005444, KUTeg_005904, KUTeg_007310, KUTeg_007637, KUTeg_007644, KUTeg_008745, KUTeg_010447, KUTeg_011344, KUTeg_011345, KUTeg_012614, KUTeg_012615, KUTeg_013926, KUTeg_015239, KUTeg_015656, KUTeg_016435, KUTeg_016712, KUTeg_018179, KUTeg_018387, KUTeg_018391, KUTeg_020695, KUTeg_021068, KUTeg_021069, KUTeg_024427, KUTeg_024654
OG0000032			KUTeg_003836, KUTeg_005905, KUTeg_005909, KUTeg_005912, KUTeg_005914, KUTeg_005915, KUTeg_008032, KUTeg_008033, KUTeg_008035, KUTeg_008036, KUTeg_008037, KUTeg_014687, KUTeg_014688, KUTeg_014689, KUTeg_014690, KUTeg_014691, KUTeg_016736, KUTeg_017155, KUTeg_021821, KUTeg_021823, KUTeg_021825, KUTeg_021826, KUTeg_022255, KUTeg_022256, KUTeg_022257, KUTeg_022258, KUTeg_022261, KUTeg_022262
OG0000033	mikado.HiC_scaffold_13.0G925.1, mikado.HiC_scaffold_17.0G522.1, mikado.HiC_scaffold_21.0G557.1		KUTeg_000228, KUTeg_001115, KUTeg_004061, KUTeg_006654, KUTeg_006657, KUTeg_010282, KUTeg_015400, KUTeg_015559, KUTeg_015610, KUTeg_017924, KUTeg_018659, KUTeg_018660, KUTeg_018665, KUTeg_018687, KUTeg_018771, KUTeg_020039, KUTeg_021462, KUTeg_021463, KUTeg_022054, KUTeg_022166, KUTeg_022167, KUTeg_022476, KUTeg_022492, KUTeg_022497
OG0000034		EVM0001105.1, EVM0003524.1, EVM0003536.1, EVM0003917.1, EVM0007311.1, EVM0007753.1, EVM0009617.1, EVM0010010.1, EVM0010018.1, EVM0010218.1, EVM0010597.1, EVM0011758.1, EVM0012679.1, EVM0014716.1, EVM0014989.1, EVM0015649.1, EVM0016847.1, EVM0017452.1, EVM0017466.1, EVM0017917.1, EVM0018088.1, EVM0020518.1, EVM0021109.1, EVM0021332.1, EVM0022726.1, EVM0023149.1	KUTeg_006888
OG0000035	mikado.HiC_scaffold_1.0G1063.1, mikado.HiC_scaffold_1.0G1098.1, mikado.HiC_scaffold_1.0G1124.1, mikado.HiC_scaffold_1.0G1124.2, mikado.HiC_scaffold_1.0G1124.3, mikado.HiC_scaffold_1.0G1128.1, mikado.HiC_scaffold_1.0G1129.1, mikado.HiC_scaffold_1.0G1130.1, mikado.HiC_scaffold_1.0G1131.1, mikado.HiC_scaffold_1.0G1132.1, mikado.HiC_scaffold_1.0G1136.1, mikado.HiC_scaffold_1.0G1138.1, mikado.HiC_scaffold_1.0G244.1, mikado.HiC_scaffold_1.0G244.2, mikado.HiC_scaffold_1.0G245.1, mikado.HiC_scaffold_1.0G514.1, mikado.HiC_scaffold_1.0G525.1, mikado.HiC_scaffold_1.0G764.1, mikado.HiC_scaffold_10.0G71.1, mikado.HiC_scaffold_11.0G466.1, mikado.HiC_scaffold_13.0G1164.1, mikado.HiC_scaffold_15.0G1444.1, mikado.HiC_scaffold_19.0G190.1, mikado.HiC_scaffold_421G1.1, mikado.HiC_scaffold_5.0G93.1	EVM0008024.1	
OG0000036	mikado.HiC_scaffold_13.0G1098.1, mikado.HiC_scaffold_13.0G1142.1, mikado.HiC_scaffold_13.0G1147.1, mikado.HiC_scaffold_16.0G1096.1, mikado.HiC_scaffold_17.0G1125.1, mikado.HiC_scaffold_19.0G379.1, mikado.HiC_scaffold_19.0G387.1, mikado.HiC_scaffold_19.0G64.1, mikado.HiC_scaffold_19.0G70.1, mikado.HiC_scaffold_19.0G768.1, mikado.HiC_scaffold_19.0G966.1, mikado.HiC_scaffold_19.0G968.1, mikado.HiC_scaffold_3.0G464.1, mikado.HiC_scaffold_3.0G467.1, mikado.HiC_scaffold_3.0G505.1, mikado.HiC_scaffold_3.0G508.1, mikado.HiC_scaffold_4.0G809.1, mikado.HiC_scaffold_7.0G10.1, mikado.HiC_scaffold_7.0G1235.1, mikado.HiC_scaffold_7.0G14.1, mikado.HiC_scaffold_7.0G185.1, mikado.HiC_scaffold_7.0G8.1, mikado.HiC_scaffold_9.0G366.1	EVM0020283.1	KUTeg_024194, KUTeg_024545
OG0000037	mikado.HiC_scaffold_18.0G284.1, mikado.HiC_scaffold_285G6.1, mikado.HiC_scaffold_4.0G302.1	EVM0002734.1, EVM0008902.1, EVM0011236.1	KUTeg_000018, KUTeg_004627, KUTeg_006601, KUTeg_007293, KUTeg_007704, KUTeg_008152, KUTeg_008153, KUTeg_008970, KUTeg_008996, KUTeg_014487, KUTeg_016414, KUTeg_017797, KUTeg_018201, KUTeg_018725, KUTeg_018773, KUTeg_020464, KUTeg_021772, KUTeg_022209, KUTeg_022306, KUTeg_022695
OG0000038	mikado.HiC_scaffold_13.0G1080.1, mikado.HiC_scaffold_13.0G1082.1, mikado.HiC_scaffold_13.0G1084.1, mikado.HiC_scaffold_13.0G1085.1, mikado.HiC_scaffold_13.0G1088.1, mikado.HiC_scaffold_13.0G974.1, mikado.HiC_scaffold_7.0G147.1	EVM0000476.1, EVM0004074.1, EVM0005413.1, EVM0007404.1, EVM0007686.1, EVM0008175.1, EVM0010121.1, EVM0015420.1, EVM0018528.1, EVM0019551.1, EVM0019691.1, EVM0021829.1, EVM0022083.1	KUTeg_006009, KUTeg_006219, KUTeg_011543, KUTeg_012113, KUTeg_012115, KUTeg_016856
OG0000039	mikado.HiC_scaffold_11.0G232.1, mikado.HiC_scaffold_15.0G1023.1, mikado.HiC_scaffold_17.0G1148.1, mikado.HiC_scaffold_17.0G626.1, mikado.HiC_scaffold_19.0G1001.1, mikado.HiC_scaffold_19.0G985.1, mikado.HiC_scaffold_9.0G1411.1, mikado.HiC_scaffold_9.0G1412.1, mikado.HiC_scaffold_9.0G968.1, mikado.HiC_scaffold_9.0G969.1	EVM0002287.1, EVM0002327.1, EVM0005744.1, EVM0006909.1, EVM0007937.1, EVM0016846.1, EVM0018021.1, EVM0019477.1, EVM0021055.1, EVM0023907.1	KUTeg_002763, KUTeg_004466, KUTeg_004513, KUTeg_008865, KUTeg_008866, KUTeg_020140
OG0000040		EVM0000870.1, EVM0001580.1, EVM0003312.1, EVM0005650.1, EVM0006068.1, EVM0006540.1, EVM0007691.1, EVM0007815.1, EVM0008614.1, EVM0008758.1, EVM0008772.1, EVM0009283.1, EVM0012406.1, EVM0013279.1, EVM0014681.1, EVM0014691.1, EVM0015787.1, EVM0016628.1, EVM0017152.1, EVM0018472.1, EVM0020650.1, EVM0020752.1, EVM0021716.1, EVM0022089.1, EVM0022918.1	KUTeg_003441
OG0000041	mikado.HiC_scaffold_1.0G606.1, mikado.HiC_scaffold_1.0G772.1, mikado.HiC_scaffold_1.0G774.1, mikado.HiC_scaffold_10.0G624.1, mikado.HiC_scaffold_10.0G626.1, mikado.HiC_scaffold_10.0G627.1, mikado.HiC_scaffold_11.0G495.1, mikado.HiC_scaffold_12.3160685G454.1, mikado.HiC_scaffold_15.0G2420.1, mikado.HiC_scaffold_2.0G963.1	EVM0001753.1, EVM0002665.1, EVM0005406.1, EVM0010456.1, EVM0016280.1, EVM0016327.1, EVM0017451.1, EVM0020176.1, EVM0021844.1, EVM0023425.1	KUTeg_006183, KUTeg_010375, KUTeg_011088, KUTeg_012363, KUTeg_013710
OG0000042	mikado.HiC_scaffold_15.0G259.1, mikado.HiC_scaffold_19.0G1297.1, mikado.HiC_scaffold_19.0G141.1, mikado.HiC_scaffold_2.0G444.1, mikado.HiC_scaffold_21.0G92.1, mikado.HiC_scaffold_21.0G936.1, mikado.HiC_scaffold_3.0G292.1, mikado.HiC_scaffold_9.0G1578.1, mikado.HiC_scaffold_9.0G319.1	EVM0000016.1, EVM0000196.1, EVM0008077.1, EVM0020710.1	KUTeg_002813, KUTeg_005752, KUTeg_005866, KUTeg_007734, KUTeg_009013, KUTeg_011256, KUTeg_012497, KUTeg_014482, KUTeg_017395, KUTeg_017396, KUTeg_017398, KUTeg_022535
OG0000043	mikado.HiC_scaffold_12.3160685G764.1, mikado.HiC_scaffold_4.0G418.1	EVM0000644.1, EVM0004048.1, EVM0010906.1, EVM0014308.1, EVM0023631.1	KUTeg_002820, KUTeg_003035, KUTeg_011154, KUTeg_011756, KUTeg_011869, KUTeg_012052, KUTeg_014574, KUTeg_014628, KUTeg_017304, KUTeg_018731, KUTeg_018732, KUTeg_021431, KUTeg_021481, KUTeg_021923, KUTeg_022217, KUTeg_022395, KUTeg_024122, KUTeg_024381
OG0000044	mikado.HiC_scaffold_21.0G1120.1, mikado.HiC_scaffold_21.0G47.1, mikado.HiC_scaffold_21.0G718.1, mikado.HiC_scaffold_8.8335562G175.1	EVM0001022.1, EVM0001841.1, EVM0004754.1, EVM0004991.1, EVM0005162.1, EVM0005892.1, EVM0007093.1, EVM0007787.1, EVM0008365.1, EVM0009209.1, EVM0009327.1, EVM0011434.1, EVM0011730.1, EVM0012205.1, EVM0016695.1, EVM0016799.1, EVM0018838.1, EVM0020258.1, EVM0020313.1, EVM0021439.1, EVM0022983.1	
OG0000045		EVM0000117.1, EVM0002757.1, EVM0003592.1, EVM0004146.1, EVM0004336.1, EVM0004989.1, EVM0005381.1, EVM0007615.1, EVM0008086.1, EVM0008444.1, EVM0008750.1, EVM0009574.1, EVM0009924.1, EVM0012456.1, EVM0015344.1, EVM0017589.1, EVM0019710.1, EVM0020890.1, EVM0021448.1, EVM0021562.1, EVM0021658.1, EVM0023215.1, EVM0023826.1, EVM0023995.1	KUTeg_015018
OG0000046	mikado.HiC_scaffold_7.0G831.1	EVM0012724.1	KUTeg_000022, KUTeg_003803, KUTeg_005166, KUTeg_005874, KUTeg_007615, KUTeg_009741, KUTeg_010889, KUTeg_011589, KUTeg_011625, KUTeg_011740, KUTeg_012507, KUTeg_015188, KUTeg_016919, KUTeg_016920, KUTeg_017793, KUTeg_017919, KUTeg_017920, KUTeg_022293, KUTeg_023295, KUTeg_023296, KUTeg_023542, KUTeg_024854
OG0000047	mikado.HiC_scaffold_16.0G1618.1	EVM0000679.1, EVM0000917.1, EVM0002636.1, EVM0003157.1, EVM0006360.1, EVM0007479.1, EVM0008418.1, EVM0009957.1, EVM0010397.1, EVM0010469.1, EVM0011552.1, EVM0012393.1, EVM0012766.1, EVM0014580.1, EVM0016199.1, EVM0018498.1, EVM0018596.1, EVM0018755.1, EVM0021014.1, EVM0021039.1, EVM0022419.1, EVM0022524.1, EVM0022528.1	
OG0000048			KUTeg_000778, KUTeg_000997, KUTeg_003060, KUTeg_003064, KUTeg_003318, KUTeg_003470, KUTeg_003472, KUTeg_005045, KUTeg_005046, KUTeg_005129, KUTeg_005487, KUTeg_005558, KUTeg_006865, KUTeg_006866, KUTeg_006977, KUTeg_007372, KUTeg_007385, KUTeg_009646, KUTeg_012220, KUTeg_014070, KUTeg_016379, KUTeg_017123, KUTeg_021480, KUTeg_021918
OG0000049	mikado.HiC_scaffold_1.0G251.1, mikado.HiC_scaffold_11.0G336.1, mikado.HiC_scaffold_12.3160685G183.1, mikado.HiC_scaffold_13.0G85.1, mikado.HiC_scaffold_15.0G1442.1, mikado.HiC_scaffold_15.0G1930.1, mikado.HiC_scaffold_15.0G1931.1, mikado.HiC_scaffold_15.0G2528.1, mikado.HiC_scaffold_17.0G123.1, mikado.HiC_scaffold_17.0G126.1, mikado.HiC_scaffold_17.0G536.1, mikado.HiC_scaffold_18.0G1168.1, mikado.HiC_scaffold_18.0G1168.2, mikado.HiC_scaffold_18.0G1464.1, mikado.HiC_scaffold_18.0G955.1, mikado.HiC_scaffold_18.0G956.1, mikado.HiC_scaffold_18.0G982.1, mikado.HiC_scaffold_4.0G55.1, mikado.HiC_scaffold_4.0G699.1, mikado.HiC_scaffold_4.0G699.2, mikado.HiC_scaffold_7.0G368.1, mikado.HiC_scaffold_7.0G713.1, mikado.HiC_scaffold_8.8335562G314.1		
OG0000050	mikado.HiC_scaffold_1.0G641.1		KUTeg_001086, KUTeg_006083, KUTeg_006084, KUTeg_006085, KUTeg_006086, KUTeg_006087, KUTeg_006088, KUTeg_006089, KUTeg_006092, KUTeg_006288, KUTeg_006289, KUTeg_006292, KUTeg_006294, KUTeg_006295, KUTeg_006445, KUTeg_006453, KUTeg_006487, KUTeg_010626, KUTeg_010631, KUTeg_015792, KUTeg_017311, KUTeg_017312
OG0000051	mikado.HiC_scaffold_1.0G996.1, mikado.HiC_scaffold_16.0G571.1	EVM0001257.1, EVM0004920.1, EVM0006306.1, EVM0007464.1, EVM0007486.1, EVM0009085.1, EVM0010112.1, EVM0012247.1, EVM0014108.1, EVM0014552.1, EVM0015381.1, EVM0017517.1, EVM0018424.1, EVM0021135.1, EVM0022587.1, EVM0023105.1, EVM0023155.1	KUTeg_006272, KUTeg_006273, KUTeg_018204, KUTeg_022889
OG0000052	mikado.HiC_scaffold_10.0G389.1, mikado.HiC_scaffold_13.0G288.1, mikado.HiC_scaffold_19.0G203.1, mikado.HiC_scaffold_19.0G204.1, mikado.HiC_scaffold_2.0G1038.1, mikado.HiC_scaffold_2.0G1082.1, mikado.HiC_scaffold_2.0G1087.1, mikado.HiC_scaffold_2.0G1088.1, mikado.HiC_scaffold_2.0G1089.1, mikado.HiC_scaffold_2.0G838.1, mikado.HiC_scaffold_2.0G840.1, mikado.HiC_scaffold_2.0G845.1, mikado.HiC_scaffold_2.0G846.1, mikado.HiC_scaffold_2.0G849.1, mikado.HiC_scaffold_3.0G718.1, mikado.HiC_scaffold_3.0G816.1, mikado.HiC_scaffold_3.0G819.1, mikado.HiC_scaffold_3.0G907.1, mikado.HiC_scaffold_3.0G908.1, mikado.HiC_scaffold_4.0G175.1, mikado.HiC_scaffold_4.0G176.1, mikado.HiC_scaffold_4.0G177.1, mikado.HiC_scaffold_4.0G178.1		
OG0000053	mikado.HiC_scaffold_11.0G428.1	EVM0000026.1, EVM0001437.1, EVM0001657.1, EVM0002259.1, EVM0002302.1, EVM0003088.1, EVM0005995.1, EVM0006214.1, EVM0007886.1, EVM0009071.1, EVM0009457.1, EVM0012055.1, EVM0012235.1, EVM0014729.1, EVM0014760.1, EVM0015360.1, EVM0016062.1, EVM0017527.1, EVM0018361.1, EVM0021914.1	KUTeg_011580, KUTeg_018730
OG0000054		EVM0000973.1, EVM0001874.1, EVM0002510.1, EVM0006242.1, EVM0006752.1, EVM0008732.1, EVM0009823.1, EVM0010054.1, EVM0011500.1, EVM0012640.1, EVM0014086.1, EVM0014312.1, EVM0014735.1, EVM0015796.1, EVM0018797.1, EVM0020209.1, EVM0022407.1	KUTeg_005028, KUTeg_005029, KUTeg_010498, KUTeg_010505, KUTeg_011874, KUTeg_022020
OG0000055			KUTeg_001040, KUTeg_001041, KUTeg_001043, KUTeg_001044, KUTeg_001813, KUTeg_001958, KUTeg_001959, KUTeg_001960, KUTeg_001961, KUTeg_001962, KUTeg_001964, KUTeg_001965, KUTeg_002182, KUTeg_002488, KUTeg_002489, KUTeg_002494, KUTeg_002495, KUTeg_003379, KUTeg_012323, KUTeg_012324, KUTeg_012326, KUTeg_017344, KUTeg_022121
OG0000056	mikado.HiC_scaffold_1.0G11.1, mikado.HiC_scaffold_1.0G12.1, mikado.HiC_scaffold_1.0G28.1, mikado.HiC_scaffold_1.0G29.1, mikado.HiC_scaffold_1.0G35.1, mikado.HiC_scaffold_1.0G37.1, mikado.HiC_scaffold_1.0G45.1, mikado.HiC_scaffold_1.0G46.1, mikado.HiC_scaffold_1.0G47.1, mikado.HiC_scaffold_1.0G49.1, mikado.HiC_scaffold_1.0G50.1, mikado.HiC_scaffold_1.0G51.1, mikado.HiC_scaffold_1.0G60.1, mikado.HiC_scaffold_1.0G61.1, mikado.HiC_scaffold_1.0G613.1, mikado.HiC_scaffold_1.0G63.1, mikado.HiC_scaffold_1.0G64.1, mikado.HiC_scaffold_1.0G64.2, mikado.HiC_scaffold_1.0G74.1, mikado.HiC_scaffold_14.0G235.1, mikado.HiC_scaffold_15.0G1279.1, mikado.HiC_scaffold_1567G1.1		
OG0000057	mikado.HiC_scaffold_1.0G1040.1	EVM0008236.1, EVM0014687.1, EVM0015047.1, EVM0023434.1, EVM0023655.1	KUTeg_005921, KUTeg_005922, KUTeg_005930, KUTeg_005931, KUTeg_009250, KUTeg_009251, KUTeg_011271, KUTeg_011578, KUTeg_015516, KUTeg_015685, KUTeg_018711, KUTeg_021727, KUTeg_021728, KUTeg_021729, KUTeg_021730, KUTeg_022137
OG0000058	mikado.HiC_scaffold_11.0G492.1, mikado.HiC_scaffold_11.0G493.1, mikado.HiC_scaffold_11.0G493.2, mikado.HiC_scaffold_12.3160685G782.1, mikado.HiC_scaffold_14.0G452.1, mikado.HiC_scaffold_2.0G1457.1, mikado.HiC_scaffold_3.0G115.1, mikado.HiC_scaffold_3.0G116.1, mikado.HiC_scaffold_3.0G117.1, mikado.HiC_scaffold_3.0G118.1, mikado.HiC_scaffold_3.0G119.1, mikado.HiC_scaffold_3.0G119.2, mikado.HiC_scaffold_3.0G876.1, mikado.HiC_scaffold_3.0G877.1, mikado.HiC_scaffold_3.0G878.1, mikado.HiC_scaffold_3.0G879.1, mikado.HiC_scaffold_4.0G249.1, mikado.HiC_scaffold_4.0G650.1, mikado.HiC_scaffold_4.0G808.1, mikado.HiC_scaffold_5.0G1182.1, mikado.HiC_scaffold_5.0G994.1		KUTeg_000455
OG0000059	mikado.HiC_scaffold_12.3160685G1339.1, mikado.HiC_scaffold_17.0G941.1		KUTeg_001325, KUTeg_002815, KUTeg_006568, KUTeg_007066, KUTeg_009263, KUTeg_010543, KUTeg_011155, KUTeg_012417, KUTeg_012681, KUTeg_012799, KUTeg_014627, KUTeg_017221, KUTeg_018649, KUTeg_018729, KUTeg_021482, KUTeg_021487, KUTeg_021686, KUTeg_022396, KUTeg_023042, KUTeg_024378
OG0000060	mikado.HiC_scaffold_12.3160685G1380.1, mikado.HiC_scaffold_12.3160685G1595.1, mikado.HiC_scaffold_16.0G1671.1, mikado.HiC_scaffold_18.0G1202.1, mikado.HiC_scaffold_18.0G1203.1, mikado.HiC_scaffold_18.0G1204.1, mikado.HiC_scaffold_18.0G673.1, mikado.HiC_scaffold_18.0G674.1, mikado.HiC_scaffold_18.0G675.1, mikado.HiC_scaffold_18.0G685.1, mikado.HiC_scaffold_18.0G784.1, mikado.HiC_scaffold_18.0G985.1, mikado.HiC_scaffold_19.0G1171.1, mikado.HiC_scaffold_19.0G1172.1, mikado.HiC_scaffold_19.0G1173.1, mikado.HiC_scaffold_19.0G1204.1, mikado.HiC_scaffold_21.0G631.1, mikado.HiC_scaffold_21.0G662.1, mikado.HiC_scaffold_4.0G646.1, mikado.HiC_scaffold_407G2.1		KUTeg_019516
OG0000061		EVM0001962.1, EVM0002745.1, EVM0004546.1, EVM0005727.1, EVM0006115.1, EVM0006341.1, EVM0010135.1, EVM0010581.1, EVM0011537.1, EVM0013956.1, EVM0014964.1, EVM0015465.1, EVM0015819.1, EVM0015984.1, EVM0020125.1, EVM0020760.1, EVM0020997.1, EVM0021230.1, EVM0023194.1	KUTeg_011450, KUTeg_022610
OG0000062	mikado.HiC_scaffold_1.0G84.1, mikado.HiC_scaffold_21.0G1232.1, mikado.HiC_scaffold_21.0G1233.1, mikado.HiC_scaffold_21.0G1234.1, mikado.HiC_scaffold_21.0G1237.1, mikado.HiC_scaffold_21.0G1239.1, mikado.HiC_scaffold_21.0G1272.1, mikado.HiC_scaffold_21.0G1273.1, mikado.HiC_scaffold_21.0G1294.1, mikado.HiC_scaffold_21.0G1295.1, mikado.HiC_scaffold_21.0G1296.1, mikado.HiC_scaffold_21.0G1302.1, mikado.HiC_scaffold_21.0G1318.1, mikado.HiC_scaffold_21.0G614.1, mikado.HiC_scaffold_21.0G623.1, mikado.HiC_scaffold_21.0G626.1, mikado.HiC_scaffold_21.0G627.1, mikado.HiC_scaffold_21.0G628.1, mikado.HiC_scaffold_21.0G629.1, mikado.HiC_scaffold_21.0G630.1		
